Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.42 | 0.13444 | 0.88701 | 0.02145 | 0.91099 | 0.64868 | 24.8938 | 
 1 -> | 2007.07 | 0.15513 | 0.98091 | 0.47255 | 23.9857 | 81.5107 | 0.00000 | 
 2 -> | 2009.26 | 0.12313 | 0.95008 | 0.05491 | 2.00333 | 6.56406 | 1.72503 | 
 3 -> | 2010.40 | 0.14189 | 0.96959 | 0.11486 | 4.14865 | 15.7736 | 0.84960 | 
 4 -> | 2012.05 | 0.10533 | 0.87406 | 0.05717 | 1.25810 | 1.56530 | 40.1119 | 
 5 -> | 1993.46 | 0.11687 | 0.92740 | 0.05347 | 3.73484 | 7.59779 | 32.4196 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.47 | 0.12930 | 0.88252 | 0.02710 | 0.87369 | 0.49308 | 24.0413 | 
 1 -> | 2007.07 | 0.15513 | 0.98091 | 0.47255 | 23.9857 | 81.5107 | 0.00000 | 
 2 -> | 2009.15 | 0.15674 | 0.94775 | 0.05103 | 1.91252 | 5.03524 | 2.36223 | 
 3 -> | 2010.45 | 0.13158 | 0.95789 | 0.09474 | 3.81579 | 13.6342 | 1.09070 | 
 4 -> | 2012.02 | 0.11048 | 0.87382 | 0.05588 | 1.20290 | 1.49179 | 40.2181 | 
 5 -> | 1993.45 | 0.11805 | 0.92524 | 0.05734 | 3.62548 | 7.51871 | 32.2876 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.92 | 0.12967 | 0.87624 | 0.03136 | 0.79373 | 0.40959 | 22.3335 | 
 1 -> | 2007.07 | 0.15513 | 0.98091 | 0.47255 | 23.9857 | 81.5107 | 0.00000 | 
 2 -> | 2007.28 | 0.15485 | 0.94356 | 0.04776 | 1.94139 | 3.44935 | 3.96670 | 
 3 -> | 2010.35 | 0.13333 | 0.95054 | 0.10753 | 3.82796 | 12.9140 | 1.33467 | 
 4 -> | 2012.03 | 0.11355 | 0.86816 | 0.05537 | 1.14675 | 1.42785 | 39.8622 | 
 5 -> | 1993.47 | 0.11833 | 0.92017 | 0.06323 | 3.68845 | 7.70284 | 32.5029 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.21 | 0.13858 | 0.87174 | 0.03427 | 0.78315 | 0.68737 | 19.1791 | 
 1 -> | 2007.07 | 0.15513 | 0.98091 | 0.47255 | 23.9857 | 81.5107 | 0.00000 | 
 2 -> | 2005.02 | 0.12551 | 0.94543 | 0.03411 | 1.42428 | 1.27194 | 6.31171 | 
 3 -> | 2010.13 | 0.16339 | 0.93701 | 0.12795 | 4.01378 | 11.8898 | 1.45809 | 
 4 -> | 2011.98 | 0.12136 | 0.86711 | 0.05892 | 1.13332 | 1.39988 | 39.8507 | 
 5 -> | 1993.51 | 0.12138 | 0.91536 | 0.06847 | 3.63405 | 7.24777 | 33.2003 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.61 | 0.13896 | 0.87582 | 0.04287 | 0.79616 | 0.82096 | 17.4742 | 
 1 -> | 2007.07 | 0.15513 | 0.98091 | 0.47255 | 23.9857 | 81.5107 | 0.00000 | 
 2 -> | 2005.98 | 0.12088 | 0.91575 | 0.03012 | 1.29589 | 0.70615 | 7.05224 | 
 3 -> | 2009.73 | 0.16052 | 0.93911 | 0.10332 | 4.19188 | 12.0295 | 1.55568 | 
 4 -> | 2012.12 | 0.12147 | 0.86308 | 0.05952 | 1.14772 | 1.40204 | 38.8232 | 
 5 -> | 1993.82 | 0.12440 | 0.91355 | 0.07434 | 3.51264 | 7.16823 | 35.0947 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.06 | 0.14040 | 0.86497 | 0.04890 | 0.78941 | 0.93202 | 15.4966 | 
 1 -> | 2007.07 | 0.15513 | 0.98091 | 0.47255 | 23.9857 | 81.5107 | 0.00000 | 
 2 -> | 2006.69 | 0.11561 | 0.92066 | 0.02461 | 1.20369 | 0.57740 | 8.86338 | 
 3 -> | 2009.76 | 0.15514 | 0.91195 | 0.09644 | 4.45283 | 11.7841 | 1.36912 | 
 4 -> | 2012.17 | 0.12300 | 0.85804 | 0.06080 | 1.12685 | 1.37870 | 38.7600 | 
 5 -> | 1994.01 | 0.12722 | 0.91327 | 0.07832 | 3.49491 | 7.30884 | 35.5109 | 
