Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 2 -> | 2015.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.38023 | 
 3 -> | 2006.00 | 0.47059 | 1.00000 | 0.00000 | 0.23529 | 1.47059 | 6.46388 | 
 4 -> | 2012.52 | 0.00000 | 0.92593 | 0.07407 | 0.14815 | 0.96296 | 10.2662 | 
 5 -> | 1994.42 | 0.12903 | 0.87634 | 0.00000 | 0.26344 | 0.90323 | 70.7224 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2015.20 | 0.00000 | 0.83333 | 0.16667 | 0.16667 | 1.83333 | 11.4504 | 
 1 -> | 1978.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2012.50 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.76336 | 
 3 -> | 2006.31 | 0.15385 | 1.00000 | 0.00000 | 0.30769 | 2.53846 | 4.96183 | 
 4 -> | 2013.76 | 0.05882 | 0.82353 | 0.17647 | 0.00000 | 1.05882 | 6.48855 | 
 5 -> | 1994.35 | 0.13500 | 0.92000 | 0.00000 | 0.23500 | 1.32000 | 76.3359 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2015.58 | 0.00000 | 0.74194 | 0.25806 | 0.12903 | 1.96774 | 11.8774 | 
 1 -> | 1978.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2012.50 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 2007.89 | 0.00000 | 1.00000 | 0.00000 | 0.11111 | 1.33333 | 3.44828 | 
 4 -> | 2014.20 | 0.00000 | 0.93333 | 0.06667 | 0.20000 | 1.60000 | 5.74713 | 
 5 -> | 1993.52 | 0.15049 | 0.91748 | 0.00000 | 0.18932 | 1.33495 | 78.9272 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2015.58 | 0.00000 | 0.65385 | 0.34615 | 0.19231 | 0.88462 | 10.0000 | 
 1 -> | 1978.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2014.00 | 0.00000 | 1.00000 | 0.00000 | 0.50000 | 0.50000 | 0.76923 | 
 3 -> | 2007.33 | 0.00000 | 1.00000 | 0.00000 | 0.26667 | 1.60000 | 5.76923 | 
 4 -> | 2013.82 | 0.00000 | 1.00000 | 0.00000 | 0.11765 | 0.29412 | 6.53846 | 
 5 -> | 1992.94 | 0.19000 | 0.91500 | 0.00000 | 0.17500 | 1.55000 | 76.9231 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2015.40 | 0.00000 | 0.93333 | 0.06667 | 0.20000 | 1.60000 | 5.79151 | 
 1 -> | 1978.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2015.56 | 0.00000 | 0.88889 | 0.11111 | 0.11111 | 0.44444 | 3.47490 | 
 3 -> | 2006.38 | 0.18750 | 1.00000 | 0.00000 | 0.37500 | 1.25000 | 6.17761 | 
 4 -> | 2012.91 | 0.00000 | 0.91304 | 0.08696 | 0.17391 | 1.08696 | 8.88031 | 
 5 -> | 1992.76 | 0.18367 | 0.90306 | 0.00000 | 0.16837 | 1.40306 | 75.6757 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2015.35 | 0.03846 | 0.88462 | 0.11538 | 0.30769 | 2.46154 | 10.0775 | 
 1 -> | 1978.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2015.42 | 0.00000 | 1.00000 | 0.00000 | 0.08333 | 0.50000 | 4.65116 | 
 3 -> | 2007.60 | 0.00000 | 0.70000 | 0.00000 | 0.10000 | 0.70000 | 3.87597 | 
 4 -> | 2012.79 | 0.00000 | 0.89474 | 0.10526 | 0.21053 | 0.73684 | 7.36434 | 
 5 -> | 1993.03 | 0.17277 | 0.89005 | 0.00000 | 0.19895 | 1.76963 | 74.0310 | 
