Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 3 -> | 2003.33 | 0.03704 | 0.96296 | 0.07407 | 4.61111 | 1.70370 | 0.72757 | 
 4 -> | 2001.15 | 0.13260 | 0.91160 | 0.09392 | 1.32597 | 0.60221 | 2.43870 | 
 5 -> | 1985.99 | 0.06904 | 0.88136 | 0.01987 | 3.79014 | 1.39623 | 92.8995 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2003.72 | 0.12057 | 0.82979 | 0.08511 | 34.3333 | 4.60284 | 1.90001 | 
 1 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 10.6667 | 0.00000 | 0.04043 | 
 2 -> | 2011.93 | 0.08738 | 0.69903 | 0.03883 | 0.25243 | 0.83495 | 1.38795 | 
 3 -> | 2003.53 | 0.08889 | 0.73333 | 0.15556 | 10.2222 | 4.17778 | 0.60639 | 
 4 -> | 2003.10 | 0.13879 | 0.89680 | 0.08897 | 1.12811 | 0.88256 | 3.78655 | 
 5 -> | 1985.95 | 0.08075 | 0.87077 | 0.02088 | 3.34492 | 1.30900 | 92.2787 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1988.83 | 0.09594 | 0.85978 | 0.02583 | 44.3579 | 8.76753 | 3.65229 | 
 1 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 10.6667 | 0.00000 | 0.00000 | 
 2 -> | 2011.93 | 0.08738 | 0.69903 | 0.03883 | 0.25243 | 0.83495 | 0.00000 | 
 3 -> | 1997.14 | 0.14286 | 0.85714 | 0.00000 | 20.1429 | 2.14286 | 0.09434 | 
 4 -> | 2010.29 | 0.09524 | 0.76190 | 0.04762 | 13.0952 | 7.04762 | 0.28302 | 
 5 -> | 1987.27 | 0.08875 | 0.86589 | 0.02781 | 2.33296 | 1.14450 | 95.9704 | 
