Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.37 | 0.11280 | 0.87838 | 0.06604 | 1.31675 | 1.64635 | 38.4214 | 
 1 -> | 2012.19 | 0.06109 | 0.98071 | 0.33762 | 12.4662 | 23.8521 | 0.89265 | 
 2 -> | 2010.67 | 0.17834 | 0.90573 | 0.03057 | 0.28153 | 0.59045 | 4.50631 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2011.04 | 0.12448 | 0.88816 | 0.04161 | 1.04924 | 1.57744 | 24.0729 | 
 5 -> | 1992.94 | 0.12435 | 0.92357 | 0.05024 | 3.82344 | 6.92249 | 32.1068 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.37 | 0.11481 | 0.87268 | 0.06569 | 1.14927 | 1.54021 | 37.3995 | 
 1 -> | 2012.01 | 0.06452 | 0.98925 | 0.33548 | 13.2968 | 19.5226 | 1.33467 | 
 2 -> | 2010.71 | 0.18166 | 0.89379 | 0.04121 | 0.33720 | 0.76901 | 4.94546 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2011.10 | 0.12933 | 0.89594 | 0.04323 | 1.03293 | 1.46234 | 23.9696 | 
 5 -> | 1993.11 | 0.13060 | 0.92166 | 0.05261 | 3.93470 | 7.30893 | 32.3507 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.35 | 0.11328 | 0.87214 | 0.06970 | 1.07508 | 1.50628 | 36.8169 | 
 1 -> | 2011.96 | 0.10566 | 0.95660 | 0.30755 | 13.1585 | 17.0925 | 1.52124 | 
 2 -> | 2010.60 | 0.20767 | 0.89817 | 0.04634 | 0.36384 | 0.78432 | 5.01722 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2011.10 | 0.13358 | 0.89725 | 0.04300 | 1.04662 | 1.39183 | 23.8289 | 
 5 -> | 1993.13 | 0.12980 | 0.91647 | 0.05782 | 3.94787 | 7.21289 | 32.8157 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.33 | 0.11644 | 0.86525 | 0.07436 | 1.00395 | 1.44743 | 36.3605 | 
 1 -> | 2012.08 | 0.09733 | 0.96389 | 0.30612 | 11.5243 | 15.7127 | 1.82836 | 
 2 -> | 2010.47 | 0.22279 | 0.88775 | 0.05584 | 0.34473 | 0.81595 | 5.03731 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2011.11 | 0.13711 | 0.89131 | 0.04498 | 1.02527 | 1.37879 | 23.7400 | 
 5 -> | 1993.11 | 0.12747 | 0.91546 | 0.05917 | 3.95960 | 7.12764 | 33.0339 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.31 | 0.11937 | 0.86304 | 0.07481 | 0.98194 | 1.42201 | 36.0677 | 
 1 -> | 2011.91 | 0.10842 | 0.95720 | 0.31954 | 11.4066 | 16.0114 | 2.01206 | 
 2 -> | 2010.64 | 0.19193 | 0.89049 | 0.05937 | 0.34928 | 0.78213 | 4.97991 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2011.14 | 0.14067 | 0.89649 | 0.04850 | 1.03137 | 1.38135 | 23.7916 | 
 5 -> | 1993.15 | 0.13248 | 0.91090 | 0.06382 | 3.89358 | 7.15594 | 33.1487 | 
