Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 4 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1995.40 | 0.00000 | 0.92308 | 0.00000 | 0.26923 | 0.21154 | 100.000 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1383.00 | 7366.00 | 0.00000 | 
 1 -> | 1999.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 3 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1382.00 | 7365.00 | 0.00000 | 
 4 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1992.73 | 0.00000 | 0.92157 | 0.00000 | 0.23529 | 0.39216 | 100.000 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1383.00 | 7366.00 | 0.00000 | 
 1 -> | 1999.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 3 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1382.00 | 7365.00 | 0.00000 | 
 4 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1995.24 | 0.00000 | 0.88000 | 0.00000 | 0.20000 | 0.36000 | 100.000 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1383.00 | 7366.00 | 0.00000 | 
 1 -> | 1999.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 3 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1382.00 | 7365.00 | 0.00000 | 
 4 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1997.73 | 0.00000 | 0.83673 | 0.00000 | 0.10204 | 0.44898 | 100.000 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1383.00 | 7366.00 | 0.00000 | 
 1 -> | 1999.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 3 -> | 2001.00 | 1.00000 | 1.00000 | 1.00000 | 1382.00 | 7365.00 | 0.00000 | 
 4 -> | 2003.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1997.52 | 0.00000 | 0.77083 | 0.00000 | 0.04167 | 0.43750 | 100.000 | 
