Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 1 -> | 2005.27 | 0.48077 | 0.50000 | 0.55769 | 6.50000 | 16.4423 | 0.88586 | 
 2 -> | 2004.00 | 0.00000 | 1.00000 | 1.00000 | 18.0000 | 100.000 | 0.00000 | 
 3 -> | 2009.83 | 0.50576 | 0.46398 | 0.47839 | 7.08069 | 8.45533 | 11.8228 | 
 4 -> | 1998.90 | 0.47500 | 0.49306 | 0.51528 | 26.6333 | 10.2889 | 12.2658 | 
 5 -> | 2006.18 | 0.50180 | 0.48907 | 0.49339 | 27.2957 | 60.8597 | 70.9199 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1988.98 | 0.42808 | 0.44178 | 0.50685 | 10.0890 | 22.9315 | 4.97445 | 
 1 -> | 2004.15 | 0.42500 | 0.55000 | 0.40000 | 7.25000 | 33.7250 | 0.68143 | 
 2 -> | 2004.00 | 0.00000 | 1.00000 | 1.00000 | 18.0000 | 100.000 | 0.00000 | 
 3 -> | 2010.40 | 0.52083 | 0.47024 | 0.47619 | 4.95536 | 19.6161 | 5.72402 | 
 4 -> | 2005.33 | 0.49423 | 0.49192 | 0.51809 | 31.4996 | 12.8206 | 22.1295 | 
 5 -> | 2005.22 | 0.49808 | 0.50013 | 0.50295 | 32.9416 | 87.7525 | 66.4906 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1988.27 | 0.47418 | 0.53521 | 0.59624 | 16.0657 | 24.3615 | 3.62862 | 
 1 -> | 1993.43 | 0.49383 | 0.45679 | 0.47531 | 15.9136 | 49.8025 | 2.75980 | 
 2 -> | 2004.00 | 0.00000 | 1.00000 | 1.00000 | 18.0000 | 100.000 | 0.00000 | 
 3 -> | 2010.05 | 0.50847 | 0.46731 | 0.48910 | 7.65133 | 33.4722 | 7.03578 | 
 4 -> | 2006.39 | 0.50958 | 0.50205 | 0.49453 | 39.2982 | 20.0062 | 24.9063 | 
 5 -> | 2005.19 | 0.50525 | 0.51133 | 0.49254 | 37.0627 | 119.465 | 61.6695 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1992.23 | 0.50270 | 0.49730 | 0.50270 | 15.9676 | 17.3135 | 3.15162 | 
 1 -> | 1988.16 | 0.50000 | 0.46875 | 0.46875 | 23.3542 | 49.6979 | 1.63543 | 
 2 -> | 1987.22 | 0.66667 | 0.44444 | 0.33333 | 31.2222 | 67.5556 | 0.15332 | 
 3 -> | 2007.41 | 0.51346 | 0.50269 | 0.50449 | 10.6571 | 44.7899 | 9.48893 | 
 4 -> | 2006.80 | 0.48359 | 0.50571 | 0.48716 | 48.1084 | 30.2204 | 23.8842 | 
 5 -> | 2004.95 | 0.50373 | 0.49102 | 0.49876 | 38.6877 | 147.824 | 61.6865 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2003.69 | 0.52096 | 0.53293 | 0.46407 | 16.9072 | 12.9790 | 5.68995 | 
 1 -> | 1987.21 | 0.35714 | 0.28571 | 0.50000 | 25.3571 | 34.6429 | 0.23850 | 
 2 -> | 1987.22 | 0.66667 | 0.44444 | 0.33333 | 31.2222 | 67.5556 | 0.00000 | 
 3 -> | 2004.68 | 0.50152 | 0.51368 | 0.52584 | 9.28571 | 49.4742 | 5.60477 | 
 4 -> | 2005.90 | 0.50434 | 0.48553 | 0.49204 | 51.7583 | 44.4573 | 23.5434 | 
 5 -> | 2004.79 | 0.50485 | 0.49961 | 0.51325 | 43.1309 | 164.252 | 64.9233 | 
