Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 3 -> | 2013.44 | 0.14667 | 0.84000 | 0.04667 | 0.97333 | 5.10667 | 3.46661 | 
 4 -> | 2000.65 | 0.13600 | 0.80160 | 0.03680 | 0.42240 | 1.10560 | 14.4442 | 
 5 -> | 1985.56 | 0.07811 | 0.82289 | 0.01728 | 0.45464 | 1.13931 | 64.2015 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2008.28 | 0.24147 | 0.89764 | 0.09711 | 0.23885 | 0.49606 | 8.80721 | 
 1 -> | 2007.95 | 0.29545 | 0.90909 | 0.02273 | 0.04545 | 0.13636 | 1.01711 | 
 2 -> | 2013.88 | 0.14575 | 0.85830 | 0.01215 | 0.11741 | 0.08907 | 5.70966 | 
 3 -> | 2014.23 | 0.11905 | 0.84524 | 0.02778 | 0.57143 | 2.65079 | 5.82524 | 
 4 -> | 1999.85 | 0.15092 | 0.80254 | 0.02116 | 0.42595 | 0.90973 | 16.3893 | 
 5 -> | 1984.84 | 0.07315 | 0.82436 | 0.02562 | 0.43966 | 1.27739 | 62.2515 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2007.84 | 0.22310 | 0.89501 | 0.07612 | 0.29396 | 0.51706 | 8.80925 | 
 1 -> | 2008.57 | 0.22727 | 0.77273 | 0.06818 | 0.11364 | 0.09091 | 1.01734 | 
 2 -> | 2011.43 | 0.13043 | 0.60870 | 0.00000 | 0.13043 | 0.00000 | 0.53179 | 
 3 -> | 2014.15 | 0.11717 | 0.85051 | 0.02828 | 0.52121 | 1.94747 | 11.4451 | 
 4 -> | 1999.67 | 0.14595 | 0.79730 | 0.02432 | 0.42162 | 1.09595 | 17.1098 | 
 5 -> | 1984.58 | 0.07494 | 0.82665 | 0.02385 | 0.36412 | 1.09425 | 61.0867 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2007.52 | 0.22404 | 0.86612 | 0.08743 | 0.28415 | 0.85519 | 8.46438 | 
 1 -> | 2006.68 | 0.36364 | 0.90909 | 0.09091 | 0.09091 | 0.36364 | 0.50879 | 
 2 -> | 2010.30 | 0.25000 | 0.77381 | 0.04762 | 0.09524 | 0.11905 | 1.94265 | 
 3 -> | 2014.17 | 0.13095 | 0.84325 | 0.02183 | 0.52381 | 1.08929 | 11.6559 | 
 4 -> | 1999.57 | 0.14627 | 0.81997 | 0.01547 | 0.33615 | 1.03657 | 16.4431 | 
 5 -> | 1984.77 | 0.07281 | 0.82821 | 0.02351 | 0.40804 | 1.17596 | 60.9852 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2007.21 | 0.28413 | 0.89299 | 0.08487 | 0.53137 | 1.69004 | 6.26879 | 
 1 -> | 2005.72 | 0.22222 | 0.80556 | 0.05556 | 0.25000 | 0.33333 | 0.83276 | 
 2 -> | 2009.63 | 0.23967 | 0.74380 | 0.09091 | 0.15702 | 0.28926 | 2.79898 | 
 3 -> | 2014.07 | 0.12806 | 0.87382 | 0.01695 | 0.40866 | 1.46893 | 12.2831 | 
 4 -> | 1999.47 | 0.17159 | 0.77637 | 0.01266 | 0.40366 | 1.38256 | 16.4469 | 
 5 -> | 1984.92 | 0.07878 | 0.82887 | 0.02676 | 0.44289 | 1.13456 | 61.3694 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2006.47 | 0.25000 | 0.85500 | 0.07500 | 0.63500 | 3.17000 | 4.62749 | 
 1 -> | 2006.49 | 0.24390 | 0.85366 | 0.14634 | 0.09756 | 0.24390 | 0.94863 | 
 2 -> | 2009.20 | 0.27778 | 0.81481 | 0.10494 | 0.14198 | 0.13580 | 3.74826 | 
 3 -> | 2014.07 | 0.10821 | 0.88806 | 0.00560 | 0.49627 | 1.11381 | 12.4017 | 
 4 -> | 1999.35 | 0.18480 | 0.77326 | 0.01311 | 0.50328 | 1.85976 | 17.6539 | 
 5 -> | 1984.74 | 0.07824 | 0.83817 | 0.03244 | 0.42366 | 1.02824 | 60.6201 | 
