Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 5 -> | 2008.01 | 0.09258 | 0.94088 | 0.06804 | 1.20413 | 0.52091 | 5.14683 | 
 6 -> | 2013.80 | 0.13303 | 0.82110 | 0.03211 | 5.88073 | 15.9174 | 0.62577 | 
 7 -> | 2005.78 | 0.13346 | 0.92166 | 0.05513 | 2.65087 | 6.95164 | 2.96811 | 
 8 -> | 1995.57 | 0.17556 | 0.92094 | 0.02156 | 0.89322 | 1.00000 | 2.79588 | 
 9 -> | 2003.75 | 0.10917 | 0.90831 | 0.04039 | 2.39272 | 4.10658 | 67.6551 | 

Gen  3|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.76 | 0.11578 | 0.86908 | 0.05997 | 1.00104 | 0.66543 | 19.3392 | 
 1 -> | 2000.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 5.00000 | 0.00000 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2014.06 | 0.14124 | 0.89831 | 0.03390 | 1.27119 | 6.66667 | 0.50810 | 
 5 -> | 2008.83 | 0.10107 | 0.92143 | 0.06418 | 0.91258 | 0.37145 | 7.78218 | 
 6 -> | 2015.04 | 0.15686 | 0.90196 | 0.03922 | 6.29412 | 8.52941 | 0.14640 | 
 7 -> | 2008.80 | 0.10749 | 0.92302 | 0.06380 | 3.81553 | 8.19972 | 4.13940 | 
 8 -> | 2000.59 | 0.16705 | 0.91076 | 0.03890 | 0.77574 | 0.82380 | 1.25445 | 
 9 -> | 2002.87 | 0.11323 | 0.91083 | 0.04192 | 2.42657 | 4.23109 | 66.8303 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2014.14 | 0.11913 | 0.86050 | 0.05956 | 0.94813 | 0.56580 | 27.6159 | 
 1 -> | 2000.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 5.00000 | 0.00000 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2014.39 | 0.11416 | 0.86986 | 0.08219 | 0.78082 | 5.15982 | 1.25736 | 
 5 -> | 2009.24 | 0.11318 | 0.92433 | 0.06360 | 0.85910 | 0.41683 | 8.80149 | 
 6 -> | 2014.83 | 0.08673 | 0.85714 | 0.04082 | 8.04592 | 4.02041 | 0.56265 | 
 7 -> | 2011.37 | 0.11189 | 0.90734 | 0.05682 | 4.72203 | 9.61538 | 3.28405 | 
 8 -> | 2005.65 | 0.12121 | 0.92059 | 0.06374 | 0.80669 | 1.25078 | 2.74724 | 
 9 -> | 2000.30 | 0.11450 | 0.91692 | 0.04291 | 2.68976 | 4.93932 | 55.7313 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.81 | 0.11743 | 0.87639 | 0.06067 | 0.85374 | 0.70893 | 31.5611 | 
 1 -> | 2007.92 | 0.11429 | 0.89796 | 0.07347 | 0.50408 | 0.38980 | 1.40667 | 
 2 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 5.00000 | 0.00000 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2013.69 | 0.13208 | 0.86119 | 0.06334 | 0.78032 | 5.95553 | 2.13010 | 
 5 -> | 2012.49 | 0.12664 | 0.88384 | 0.05852 | 0.77074 | 0.63406 | 6.57404 | 
 6 -> | 2013.49 | 0.13352 | 0.84517 | 0.06250 | 8.03125 | 3.00000 | 2.02101 | 
 7 -> | 2013.69 | 0.11209 | 0.87406 | 0.07935 | 5.79849 | 9.72922 | 2.27938 | 
 8 -> | 2010.04 | 0.11320 | 0.90626 | 0.06496 | 1.17224 | 1.52349 | 13.5672 | 
 9 -> | 1996.12 | 0.12019 | 0.92231 | 0.03796 | 3.14503 | 6.12402 | 40.4605 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.44 | 0.12667 | 0.87213 | 0.06253 | 0.79480 | 0.64547 | 21.5313 | 
 1 -> | 2007.65 | 0.11589 | 0.92686 | 0.07742 | 0.82783 | 0.72857 | 12.0891 | 
 2 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 5.00000 | 0.00000 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2012.19 | 0.13043 | 0.87593 | 0.06893 | 0.87487 | 6.14316 | 2.70720 | 
 5 -> | 2012.45 | 0.10036 | 0.88889 | 0.06810 | 0.54480 | 0.36201 | 0.80096 | 
 6 -> | 2011.92 | 0.11624 | 0.88376 | 0.06557 | 7.53204 | 2.34128 | 1.92633 | 
 7 -> | 2012.81 | 0.12881 | 0.86981 | 0.07895 | 7.99861 | 12.9543 | 2.07275 | 
 8 -> | 2011.73 | 0.11673 | 0.87934 | 0.06677 | 1.36068 | 1.53237 | 24.0777 | 
 9 -> | 1994.35 | 0.12360 | 0.91675 | 0.03168 | 3.26337 | 6.60248 | 34.7946 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.64 | 0.12751 | 0.86371 | 0.06575 | 0.79971 | 0.58426 | 17.9892 | 
 1 -> | 2007.59 | 0.12403 | 0.91835 | 0.06606 | 0.62543 | 0.31038 | 9.21279 | 
 2 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 5.00000 | 0.00000 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2010.20 | 0.12508 | 0.89687 | 0.06986 | 0.70326 | 4.64604 | 4.31500 | 
 5 -> | 2011.28 | 0.13472 | 0.88992 | 0.07698 | 0.30023 | 0.49808 | 3.72933 | 
 6 -> | 2010.08 | 0.10738 | 0.90103 | 0.07190 | 5.83380 | 1.80299 | 3.07476 | 
 7 -> | 2012.09 | 0.12298 | 0.88810 | 0.06250 | 7.52117 | 12.8619 | 2.84796 | 
 8 -> | 2011.79 | 0.12082 | 0.88175 | 0.07242 | 1.39090 | 1.51429 | 24.6182 | 
 9 -> | 1994.08 | 0.12386 | 0.91307 | 0.03440 | 3.19879 | 6.56197 | 34.2128 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.77 | 0.12600 | 0.85803 | 0.06835 | 0.80869 | 0.68988 | 17.9782 | 
 1 -> | 2009.59 | 0.11199 | 0.91516 | 0.07692 | 0.43552 | 0.06222 | 2.53797 | 
 2 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 5.00000 | 0.00000 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2010.39 | 0.13841 | 0.88028 | 0.07405 | 0.39377 | 2.97509 | 4.14860 | 
 5 -> | 2011.76 | 0.13443 | 0.88125 | 0.05676 | 0.22031 | 0.42644 | 3.84428 | 
 6 -> | 2007.42 | 0.12648 | 0.91416 | 0.08098 | 2.53109 | 1.35184 | 9.46571 | 
 7 -> | 2011.80 | 0.12016 | 0.87984 | 0.07051 | 7.12214 | 12.2085 | 2.89110 | 
 8 -> | 2011.83 | 0.12540 | 0.88180 | 0.07078 | 1.34765 | 1.52766 | 24.3375 | 
 9 -> | 1994.10 | 0.12739 | 0.91015 | 0.03837 | 3.19150 | 6.52096 | 34.7966 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2014.07 | 0.12903 | 0.84651 | 0.06994 | 1.18605 | 0.77502 | 16.6667 | 
 1 -> | 2011.15 | 0.10406 | 0.89340 | 0.07868 | 0.74112 | 0.00254 | 1.13121 | 
 2 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 5.00000 | 0.00000 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2011.71 | 0.13933 | 0.87302 | 0.06702 | 0.61640 | 2.86332 | 3.25581 | 
 5 -> | 2013.44 | 0.12472 | 0.84921 | 0.07823 | 0.34127 | 0.46599 | 2.53230 | 
 6 -> | 2007.59 | 0.12730 | 0.91715 | 0.08180 | 1.25856 | 0.99875 | 13.7583 | 
 7 -> | 2011.64 | 0.14124 | 0.89364 | 0.06975 | 7.34612 | 11.8117 | 3.29314 | 
 8 -> | 2011.85 | 0.12806 | 0.87912 | 0.07056 | 1.38888 | 1.52622 | 24.4157 | 
 9 -> | 1994.08 | 0.12923 | 0.90963 | 0.04182 | 3.09596 | 6.46344 | 34.9469 | 
