Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1997.08 | 0.00000 | 0.92308 | 0.30769 | 0.30769 | 1.92308 | 20.0000 | 
 1 -> | 1975.80 | 0.00000 | 1.00000 | 0.00000 | 0.20000 | 1.60000 | 0.00000 | 
 2 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 1977.71 | 0.05882 | 1.00000 | 0.00000 | 0.20588 | 0.85294 | 52.3077 | 
 4 -> | 2006.33 | 0.00000 | 0.55556 | 0.11111 | 0.05556 | 0.94444 | 27.6923 | 
 5 -> | 1981.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1995.00 | 0.00000 | 0.63636 | 0.27273 | 0.27273 | 0.36364 | 17.1875 | 
 1 -> | 1975.80 | 0.00000 | 1.00000 | 0.00000 | 0.20000 | 1.60000 | 0.00000 | 
 2 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 1976.72 | 0.06250 | 1.00000 | 0.00000 | 0.09375 | 1.37500 | 50.0000 | 
 4 -> | 2005.76 | 0.00000 | 0.66667 | 0.09524 | 0.09524 | 1.23810 | 32.8125 | 
 5 -> | 1981.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1993.50 | 0.00000 | 0.45455 | 0.04545 | 0.22727 | 0.59091 | 34.9206 | 
 1 -> | 1975.80 | 0.00000 | 1.00000 | 0.00000 | 0.20000 | 1.60000 | 0.00000 | 
 2 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 1975.63 | 0.20000 | 1.00000 | 0.00000 | 0.10000 | 1.00000 | 47.6190 | 
 4 -> | 2006.55 | 0.00000 | 0.63636 | 0.36364 | 0.00000 | 1.18182 | 17.4603 | 
 5 -> | 1981.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1992.95 | 0.04545 | 0.45455 | 0.00000 | 0.09091 | 1.04545 | 35.4839 | 
 1 -> | 1975.80 | 0.00000 | 1.00000 | 0.00000 | 0.20000 | 1.60000 | 0.00000 | 
 2 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 1975.86 | 0.10345 | 1.00000 | 0.00000 | 0.20690 | 0.65517 | 46.7742 | 
 4 -> | 2008.55 | 0.00000 | 0.18182 | 0.18182 | 0.09091 | 0.36364 | 17.7419 | 
 5 -> | 1981.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
