Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1994.34 | 0.11814 | 0.87149 | 0.03984 | 1.13643 | 1.29577 | 10.5195 | 
 1 -> | 1988.01 | 0.08487 | 0.92274 | 0.02720 | 1.11208 | 0.37323 | 2.63777 | 
 2 -> | 1993.28 | 0.03005 | 0.92077 | 0.07650 | 11.4180 | 1.56284 | 1.05052 | 
 3 -> | 1982.16 | 0.04353 | 0.85059 | 0.03647 | 1.57294 | 4.04706 | 2.43972 | 
 4 -> | 1990.43 | 0.14824 | 0.91451 | 0.03085 | 3.84706 | 4.17176 | 10.9788 | 
 5 -> | 2010.85 | 0.12703 | 0.88547 | 0.07111 | 1.71013 | 3.18382 | 72.3737 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1996.82 | 0.14286 | 0.84629 | 0.04448 | 1.01266 | 1.78698 | 7.93628 | 
 1 -> | 1989.30 | 0.07317 | 0.90958 | 0.02499 | 1.13206 | 0.50982 | 4.82491 | 
 2 -> | 1993.32 | 0.02073 | 0.96114 | 0.09326 | 10.2098 | 1.93005 | 1.10792 | 
 3 -> | 1983.88 | 0.06479 | 0.82347 | 0.05258 | 1.82347 | 3.37183 | 3.05683 | 
 4 -> | 1990.17 | 0.14588 | 0.91021 | 0.03149 | 3.71365 | 4.36630 | 11.6676 | 
 5 -> | 2010.95 | 0.12911 | 0.87993 | 0.07054 | 1.71437 | 3.11834 | 71.4064 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1999.07 | 0.14754 | 0.85395 | 0.04657 | 0.99218 | 1.97988 | 7.70379 | 
 1 -> | 1991.22 | 0.10402 | 0.83806 | 0.03901 | 0.66785 | 0.77660 | 2.42824 | 
 2 -> | 1995.70 | 0.02865 | 0.92708 | 0.09896 | 10.4609 | 3.20052 | 1.10218 | 
 3 -> | 1988.00 | 0.07416 | 0.89561 | 0.04393 | 1.98677 | 1.47142 | 6.07635 | 
 4 -> | 1989.56 | 0.14684 | 0.90339 | 0.03392 | 3.41498 | 4.48304 | 13.3697 | 
 5 -> | 2011.17 | 0.13064 | 0.87570 | 0.07412 | 1.70544 | 3.06116 | 69.3197 | 
