Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 3 -> | 2001.69 | 0.13889 | 0.91667 | 0.11111 | 11.8056 | 57.3889 | 0.00000 | 
 4 -> | 2005.35 | 0.12871 | 0.91089 | 0.00990 | 25.5644 | 97.5248 | 0.28996 | 
 5 -> | 2005.62 | 0.12408 | 0.87962 | 0.06119 | 1.95540 | 2.76369 | 99.3770 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2006.28 | 0.14035 | 0.92982 | 0.05263 | 74.2632 | 269.789 | 0.16365 | 
 1 -> | 1997.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2005.90 | 0.10000 | 0.90000 | 0.00000 | 13.0000 | 161.000 | 0.02871 | 
 3 -> | 2001.69 | 0.13889 | 0.91667 | 0.11111 | 11.8056 | 57.3889 | 0.00000 | 
 4 -> | 2006.57 | 0.14634 | 0.92683 | 0.03659 | 60.8659 | 118.378 | 0.23542 | 
 5 -> | 2005.59 | 0.12470 | 0.87757 | 0.06312 | 1.96782 | 3.01623 | 99.5722 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2006.29 | 0.23810 | 0.85714 | 0.04762 | 61.2857 | 344.762 | 0.06029 | 
 1 -> | 1997.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2004.00 | 0.11111 | 0.66667 | 0.00000 | 20.0000 | 200.000 | 0.02584 | 
 3 -> | 2001.69 | 0.13889 | 0.91667 | 0.11111 | 11.8056 | 57.3889 | 0.00000 | 
 4 -> | 2007.14 | 0.12281 | 0.85965 | 0.10526 | 40.0351 | 150.368 | 0.16365 | 
 5 -> | 2005.56 | 0.12906 | 0.87661 | 0.06778 | 2.12158 | 3.15940 | 99.7502 | 
