Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2008.52 | 0.14286 | 0.90476 | 0.00000 | 14.0952 | 1.85714 | 0.06028 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2009.83 | 0.02857 | 0.97143 | 0.05714 | 27.8571 | 2.11429 | 0.10047 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2008.62 | 0.11588 | 0.91845 | 0.06009 | 2.30043 | 1.35622 | 0.66881 | 
 13 -> | 2004.65 | 0.20787 | 0.94944 | 0.04494 | 0.64045 | 0.23034 | 0.51094 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2007.32 | 0.10593 | 0.93255 | 0.05484 | 0.87528 | 1.05772 | 12.9801 | 
 16 -> | 2013.55 | 0.10826 | 0.87515 | 0.05514 | 1.44750 | 1.88670 | 25.6128 | 
 17 -> | 2013.07 | 0.09845 | 0.92746 | 0.04145 | 9.82902 | 22.4715 | 0.55399 | 
 18 -> | 2011.65 | 0.10766 | 0.89479 | 0.04749 | 1.31297 | 1.45298 | 24.6627 | 
 19 -> | 1994.01 | 0.10801 | 0.93033 | 0.02086 | 3.34215 | 7.01393 | 32.3411 | 

Gen  2|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.64 | 0.11191 | 0.92298 | 0.05054 | 1.02286 | 0.22984 | 2.38539 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2012.43 | 0.06667 | 0.88333 | 0.06667 | 0.05000 | 0.20000 | 0.17223 | 
 3 -> | 2007.33 | 0.03704 | 0.95062 | 0.04938 | 0.24691 | 0.01235 | 0.00000 | 
 4 -> | 2007.41 | 0.00000 | 1.00000 | 0.05882 | 0.35294 | 0.00000 | 0.00000 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.68 | 0.10638 | 0.93617 | 0.08511 | 10.1702 | 0.95745 | 0.13491 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.06315 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2009.32 | 0.06863 | 0.87255 | 0.03922 | 10.0784 | 1.51961 | 0.29279 | 
 13 -> | 2007.98 | 0.20000 | 0.89524 | 0.02857 | 0.07619 | 0.16190 | 0.30140 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2006.39 | 0.10865 | 0.93390 | 0.05672 | 1.05901 | 1.08028 | 12.5499 | 
 16 -> | 2013.36 | 0.11163 | 0.87414 | 0.05118 | 1.26630 | 1.57779 | 25.4069 | 
 17 -> | 2012.34 | 0.10629 | 0.88720 | 0.04121 | 9.26464 | 17.0239 | 1.32331 | 
 18 -> | 2011.74 | 0.10992 | 0.89870 | 0.05530 | 1.34538 | 1.38334 | 25.3323 | 
 19 -> | 1993.96 | 0.11191 | 0.92330 | 0.02482 | 3.26745 | 7.07598 | 32.0378 | 

Gen  3|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.13 | 0.12705 | 0.92048 | 0.04235 | 0.38807 | 0.21867 | 3.32128 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2013.69 | 0.10443 | 0.86709 | 0.04430 | 0.16456 | 0.16772 | 0.90711 | 
 3 -> | 2007.33 | 0.03704 | 0.95062 | 0.04938 | 0.24691 | 0.01235 | 0.00000 | 
 4 -> | 2007.41 | 0.00000 | 1.00000 | 0.05882 | 0.35294 | 0.00000 | 0.00000 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.50 | 0.00000 | 1.00000 | 0.00000 | 5.50000 | 0.50000 | 0.00574 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.00000 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2010.25 | 0.08333 | 0.91667 | 0.08333 | 8.91667 | 0.66667 | 0.06889 | 
 13 -> | 2010.57 | 0.14815 | 0.88889 | 0.04630 | 0.04630 | 0.04630 | 0.31002 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2005.94 | 0.12448 | 0.93487 | 0.05908 | 1.23303 | 1.07255 | 10.4461 | 
 16 -> | 2013.20 | 0.11181 | 0.87759 | 0.05516 | 1.32923 | 1.39475 | 24.9282 | 
 17 -> | 2012.23 | 0.11662 | 0.88484 | 0.06122 | 7.71574 | 13.8411 | 1.96923 | 
 18 -> | 2011.85 | 0.10953 | 0.89047 | 0.05615 | 1.29243 | 1.34570 | 24.8450 | 
 19 -> | 1994.31 | 0.11198 | 0.92105 | 0.02923 | 3.32175 | 7.01626 | 33.1984 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.74 | 0.11843 | 0.92216 | 0.05301 | 0.38682 | 0.46418 | 6.01120 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2012.86 | 0.12605 | 0.84454 | 0.08824 | 0.12605 | 0.09664 | 0.68322 | 
 3 -> | 2009.47 | 0.17647 | 1.00000 | 0.05882 | 0.00000 | 0.00000 | 0.04880 | 
 4 -> | 2007.41 | 0.00000 | 1.00000 | 0.05882 | 0.35294 | 0.00000 | 0.00000 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.61 | 0.10870 | 0.80435 | 0.02174 | 3.34783 | 0.34783 | 0.13205 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.00000 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2009.94 | 0.00000 | 0.93750 | 0.06250 | 5.75000 | 0.12500 | 0.04593 | 
 13 -> | 2009.82 | 0.18182 | 0.89610 | 0.02597 | 0.02597 | 0.11688 | 0.22104 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2005.49 | 0.11974 | 0.92404 | 0.06843 | 1.22847 | 1.15860 | 9.90096 | 
 16 -> | 2013.51 | 0.11868 | 0.86575 | 0.06036 | 1.30883 | 1.23571 | 22.4946 | 
 17 -> | 2012.11 | 0.12607 | 0.90171 | 0.04915 | 6.87286 | 11.7949 | 2.68695 | 
 18 -> | 2011.91 | 0.10975 | 0.89001 | 0.05750 | 1.24569 | 1.30028 | 24.6648 | 
 19 -> | 1994.32 | 0.11462 | 0.91946 | 0.03156 | 3.39622 | 7.12918 | 33.1104 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.60 | 0.12082 | 0.91102 | 0.05918 | 0.37061 | 0.77673 | 7.03336 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2011.23 | 0.12044 | 0.91241 | 0.06569 | 0.08029 | 0.08759 | 0.78659 | 
 3 -> | 2008.95 | 0.18095 | 0.86667 | 0.09524 | 0.17143 | 0.14286 | 0.30143 | 
 4 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 0.33333 | 0.01722 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.63 | 0.11146 | 0.92260 | 0.07740 | 2.34056 | 0.85449 | 0.92725 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.00000 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2009.53 | 0.08824 | 0.93137 | 0.01961 | 4.80392 | 0.60784 | 0.29282 | 
 13 -> | 2009.55 | 0.13825 | 0.93548 | 0.04147 | 0.11060 | 0.06452 | 0.62295 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2004.83 | 0.12218 | 0.92460 | 0.06732 | 1.35072 | 1.24941 | 8.52902 | 
 16 -> | 2013.75 | 0.11873 | 0.86618 | 0.06118 | 1.15603 | 1.03311 | 20.5518 | 
 17 -> | 2012.10 | 0.12835 | 0.87734 | 0.06905 | 6.21852 | 10.6881 | 3.53390 | 
 18 -> | 2011.86 | 0.11329 | 0.88211 | 0.05986 | 1.27680 | 1.34563 | 24.9842 | 
 19 -> | 1994.06 | 0.11786 | 0.91614 | 0.03577 | 3.43018 | 7.06296 | 32.4195 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.60 | 0.11585 | 0.91362 | 0.05843 | 0.27337 | 0.97866 | 5.64981 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2009.87 | 0.11221 | 0.90429 | 0.06601 | 0.09571 | 0.12871 | 0.86986 | 
 3 -> | 2008.92 | 0.13272 | 0.90123 | 0.06173 | 0.22531 | 0.55247 | 0.93015 | 
 4 -> | 2009.33 | 0.33333 | 1.00000 | 0.00000 | 0.00000 | 0.66667 | 0.00861 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.43 | 0.12808 | 0.91297 | 0.06240 | 1.45977 | 0.90312 | 1.74834 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.00000 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2009.48 | 0.10479 | 0.91018 | 0.06886 | 4.06886 | 1.25150 | 0.95886 | 
 13 -> | 2009.50 | 0.14921 | 0.93333 | 0.06032 | 0.27619 | 0.31429 | 0.90431 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2004.36 | 0.13343 | 0.92322 | 0.07007 | 1.28513 | 1.15170 | 7.70247 | 
 16 -> | 2013.84 | 0.11812 | 0.85849 | 0.06305 | 1.10940 | 0.92169 | 19.7600 | 
 17 -> | 2012.02 | 0.12767 | 0.88061 | 0.07039 | 6.00828 | 10.6901 | 4.15985 | 
 18 -> | 2011.82 | 0.11759 | 0.88071 | 0.06645 | 1.27770 | 1.42454 | 25.3179 | 
 19 -> | 1993.78 | 0.11828 | 0.91492 | 0.03635 | 3.39980 | 6.94373 | 31.9898 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.85 | 0.14267 | 0.91190 | 0.05720 | 0.17751 | 1.27811 | 4.36667 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2009.68 | 0.12245 | 0.88095 | 0.05782 | 0.18367 | 0.20408 | 0.84405 | 
 3 -> | 2008.32 | 0.10333 | 0.90667 | 0.08000 | 0.18667 | 0.64333 | 0.86128 | 
 4 -> | 2009.16 | 0.11184 | 0.92763 | 0.03947 | 0.01316 | 0.85526 | 0.43638 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.28 | 0.11921 | 0.89655 | 0.06305 | 1.03547 | 0.60099 | 2.91399 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.00000 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2009.30 | 0.12527 | 0.92088 | 0.05495 | 3.68132 | 1.51648 | 1.30627 | 
 13 -> | 2009.39 | 0.11189 | 0.92657 | 0.07343 | 0.22378 | 0.37063 | 0.82108 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2004.16 | 0.13590 | 0.92498 | 0.06991 | 1.26709 | 1.02749 | 7.30937 | 
 16 -> | 2013.84 | 0.12172 | 0.85515 | 0.06701 | 1.09874 | 0.89474 | 19.3644 | 
 17 -> | 2012.01 | 0.11356 | 0.88377 | 0.06880 | 6.28524 | 10.7989 | 4.29777 | 
 18 -> | 2011.82 | 0.12029 | 0.87768 | 0.07139 | 1.30815 | 1.46060 | 25.5369 | 
 19 -> | 1993.64 | 0.12053 | 0.91201 | 0.03829 | 3.33660 | 6.92288 | 31.9419 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.49 | 0.14079 | 0.90975 | 0.06588 | 0.19675 | 1.79874 | 3.18107 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2011.30 | 0.11957 | 0.84783 | 0.13043 | 0.17391 | 0.43478 | 0.26413 | 
 3 -> | 2008.64 | 0.14524 | 0.91190 | 0.06190 | 0.08333 | 0.24286 | 1.20582 | 
 4 -> | 2009.10 | 0.11986 | 0.90068 | 0.05479 | 0.21575 | 1.54110 | 0.83833 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.12 | 0.12459 | 0.88525 | 0.06148 | 0.63197 | 0.38033 | 3.50263 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.00000 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2009.26 | 0.10691 | 0.89309 | 0.07401 | 3.15296 | 1.51809 | 1.74557 | 
 13 -> | 2009.14 | 0.12376 | 0.94059 | 0.07921 | 0.28713 | 0.54950 | 0.57994 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2004.34 | 0.13233 | 0.92868 | 0.07884 | 1.29477 | 1.01783 | 7.24642 | 
 16 -> | 2013.82 | 0.12252 | 0.85164 | 0.06732 | 1.11317 | 0.89442 | 19.6606 | 
 17 -> | 2011.93 | 0.12758 | 0.86957 | 0.07128 | 6.49180 | 11.2751 | 4.02802 | 
 18 -> | 2011.84 | 0.12125 | 0.87684 | 0.06837 | 1.30796 | 1.50893 | 25.5720 | 
 19 -> | 1993.57 | 0.12448 | 0.91041 | 0.04256 | 3.34746 | 6.86856 | 32.1754 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.10 | 0.12070 | 0.88768 | 0.05532 | 0.31098 | 2.54484 | 3.42521 | 
 1 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 2 -> | 2012.25 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 1.50000 | 0.01148 | 
 3 -> | 2010.46 | 0.08333 | 0.87500 | 0.00000 | 0.20833 | 0.58333 | 0.06891 | 
 4 -> | 2009.51 | 0.13122 | 0.92986 | 0.06787 | 0.16742 | 1.43665 | 1.26902 | 
 5 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 6 -> | 1999.50 | 0.50000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.34 | 0.11226 | 0.88601 | 0.08117 | 0.31865 | 0.26598 | 3.32472 | 
 9 -> | 2009.24 | 0.10345 | 0.89655 | 0.10345 | 0.34483 | 0.00000 | 0.00000 | 
 10 -> | 2010.45 | 0.09091 | 0.86364 | 0.04545 | 20.1818 | 0.54545 | 0.00000 | 
 11 -> | 2011.80 | 0.20000 | 0.80000 | 0.00000 | 0.40000 | 0.00000 | 0.00000 | 
 12 -> | 2009.12 | 0.11470 | 0.90203 | 0.06930 | 2.31183 | 1.23059 | 2.40310 | 
 13 -> | 2009.02 | 0.08865 | 0.93262 | 0.08865 | 0.30851 | 0.63475 | 0.80965 | 
 14 -> | 1989.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2004.65 | 0.13098 | 0.92468 | 0.08868 | 1.22486 | 0.95807 | 7.73758 | 
 16 -> | 2013.88 | 0.12875 | 0.84857 | 0.07213 | 1.17952 | 0.86116 | 19.6239 | 
 17 -> | 2011.81 | 0.14509 | 0.86161 | 0.06548 | 7.08557 | 12.3296 | 3.85874 | 
 18 -> | 2011.77 | 0.12164 | 0.87574 | 0.06954 | 1.34781 | 1.63007 | 25.1852 | 
 19 -> | 1993.44 | 0.13002 | 0.90662 | 0.04367 | 3.25836 | 6.60050 | 32.2825 | 
