Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1974.73 | 0.09150 | 0.85490 | 0.01699 | 0.72288 | 0.43529 | 3.40015 | 
 1 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 1983.98 | 0.12452 | 0.92648 | 0.01232 | 0.44539 | 0.35954 | 10.4582 | 
 3 -> | 1974.90 | 0.06329 | 0.84810 | 0.01688 | 0.23207 | 0.24895 | 1.05338 | 
 4 -> | 1971.89 | 0.13026 | 0.82763 | 0.00921 | 3.19605 | 1.49211 | 3.37793 | 
 5 -> | 1989.89 | 0.18565 | 0.91830 | 0.01316 | 2.38207 | 1.16090 | 81.7103 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1974.74 | 0.08396 | 0.86090 | 0.01880 | 1.40977 | 0.50251 | 3.54698 | 
 1 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 1983.92 | 0.12659 | 0.92247 | 0.01664 | 0.51599 | 0.42050 | 10.1476 | 
 3 -> | 1978.43 | 0.05755 | 0.89928 | 0.01439 | 0.20863 | 0.38129 | 0.61783 | 
 4 -> | 1972.23 | 0.13990 | 0.83938 | 0.02280 | 2.09119 | 1.31399 | 4.28927 | 
 5 -> | 1989.99 | 0.18932 | 0.92017 | 0.01518 | 2.37378 | 1.25425 | 81.3983 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1973.73 | 0.12464 | 0.83381 | 0.02865 | 1.92264 | 0.75788 | 3.10264 | 
 1 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 1984.14 | 0.12624 | 0.91804 | 0.01520 | 0.24190 | 0.32452 | 6.72534 | 
 3 -> | 1982.02 | 0.08864 | 0.91597 | 0.01385 | 0.77193 | 0.44414 | 4.81398 | 
 4 -> | 1972.69 | 0.14119 | 0.84810 | 0.01461 | 2.12756 | 0.93379 | 4.56505 | 
 5 -> | 1990.02 | 0.19636 | 0.92193 | 0.01981 | 2.37412 | 1.06244 | 80.7930 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1973.53 | 0.13462 | 0.85207 | 0.02367 | 1.70118 | 1.36243 | 3.00498 | 
 1 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 1978.91 | 0.02222 | 0.86667 | 0.02222 | 0.02222 | 0.02222 | 0.20004 | 
 3 -> | 1982.79 | 0.11137 | 0.91296 | 0.01778 | 0.74591 | 0.39354 | 9.49947 | 
 4 -> | 1972.19 | 0.14772 | 0.82465 | 0.03294 | 2.07864 | 0.86185 | 4.18297 | 
 5 -> | 1989.91 | 0.20003 | 0.91689 | 0.02193 | 2.32342 | 1.02680 | 83.1126 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1973.36 | 0.16385 | 0.83446 | 0.03885 | 2.40878 | 1.93750 | 2.63170 | 
 1 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 1976.24 | 0.07609 | 0.90217 | 0.01087 | 0.10870 | 0.15217 | 0.40898 | 
 3 -> | 1982.41 | 0.11395 | 0.91007 | 0.01993 | 0.55544 | 0.35360 | 8.69971 | 
 4 -> | 1972.16 | 0.15292 | 0.81408 | 0.04510 | 1.89329 | 0.99120 | 4.04090 | 
 5 -> | 1989.88 | 0.19958 | 0.91908 | 0.02291 | 2.25980 | 0.94574 | 84.2187 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1974.43 | 0.12757 | 0.84979 | 0.04733 | 6.39918 | 5.11523 | 2.16058 | 
 1 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 1972.96 | 0.13187 | 0.82967 | 0.03846 | 0.10989 | 0.15385 | 0.80910 | 
 3 -> | 1981.91 | 0.08509 | 0.90323 | 0.02558 | 0.61235 | 0.42047 | 7.99324 | 
 4 -> | 1972.64 | 0.15356 | 0.83427 | 0.04213 | 2.60581 | 0.99719 | 4.74793 | 
 5 -> | 1990.03 | 0.20000 | 0.91814 | 0.02242 | 2.18608 | 0.85733 | 84.2891 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1981.70 | 0.17234 | 0.90180 | 0.02004 | 35.7154 | 12.8377 | 2.21847 | 
 1 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 1970.88 | 0.16535 | 0.77559 | 0.05906 | 0.23622 | 0.14961 | 1.12924 | 
 3 -> | 1980.84 | 0.07367 | 0.89674 | 0.03200 | 0.47766 | 0.44022 | 7.36229 | 
 4 -> | 1973.09 | 0.14908 | 0.84171 | 0.04188 | 1.79732 | 0.79899 | 5.30832 | 
 5 -> | 1990.00 | 0.20540 | 0.91546 | 0.02350 | 1.53981 | 0.67443 | 83.9817 | 
