Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
Gen  3|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1990.53 | 0.10437 | 0.91605 | 0.01341 | 1.61371 | 1.49192 | 22.9076 | 
 1 -> | 1998.54 | 0.30714 | 0.94286 | 0.00952 | 1.89286 | 4.29048 | 1.20551 | 
 2 -> | 1990.56 | 0.04032 | 1.00000 | 0.06048 | 21.0968 | 4.60484 | 0.71183 | 
 3 -> | 2001.18 | 0.14115 | 0.93638 | 0.01789 | 1.45527 | 3.64811 | 1.44374 | 
 4 -> | 1991.31 | 0.07038 | 1.00000 | 0.01466 | 15.6921 | 38.6686 | 0.97876 | 
 5 -> | 2010.86 | 0.11492 | 0.89111 | 0.06147 | 1.75188 | 3.46293 | 72.7526 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1989.95 | 0.08150 | 0.90948 | 0.01881 | 1.58517 | 1.21040 | 18.7715 | 
 1 -> | 1992.30 | 0.24487 | 0.90363 | 0.00790 | 0.74092 | 1.61453 | 1.81688 | 
 2 -> | 1990.86 | 0.02405 | 1.00000 | 0.08591 | 19.6495 | 3.69072 | 0.83525 | 
 3 -> | 1996.28 | 0.22939 | 0.93366 | 0.01240 | 1.88531 | 2.80099 | 4.62974 | 
 4 -> | 1990.54 | 0.06433 | 1.00000 | 0.02632 | 18.0409 | 35.5439 | 0.98163 | 
 5 -> | 2010.79 | 0.11349 | 0.88982 | 0.06711 | 1.80929 | 3.63381 | 72.9650 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1990.64 | 0.08585 | 0.88723 | 0.02358 | 1.46640 | 1.10138 | 14.6096 | 
 1 -> | 1986.47 | 0.03518 | 0.96482 | 0.00335 | 2.14405 | 0.84255 | 1.71355 | 
 2 -> | 1992.13 | 0.01508 | 0.96482 | 0.12563 | 17.0603 | 3.53266 | 0.57118 | 
 3 -> | 1992.42 | 0.19931 | 0.93402 | 0.01031 | 2.00137 | 2.21787 | 8.35247 | 
 4 -> | 1989.30 | 0.05491 | 0.99422 | 0.02312 | 19.5405 | 34.0867 | 0.99311 | 
 5 -> | 2010.68 | 0.11834 | 0.88910 | 0.06973 | 1.81816 | 3.58043 | 73.7600 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1991.39 | 0.10288 | 0.88345 | 0.02388 | 1.35354 | 1.11227 | 14.0614 | 
 1 -> | 1982.86 | 0.04444 | 0.83556 | 0.10222 | 0.58667 | 0.71111 | 0.64581 | 
 2 -> | 1991.79 | 0.04979 | 0.98340 | 0.07884 | 15.3817 | 3.43154 | 0.69173 | 
 3 -> | 1990.80 | 0.16685 | 0.93138 | 0.01217 | 2.12728 | 1.69009 | 10.3731 | 
 4 -> | 1989.19 | 0.07744 | 0.99327 | 0.02357 | 17.8721 | 31.4747 | 0.85247 | 
 5 -> | 2010.64 | 0.12306 | 0.88613 | 0.07022 | 1.82331 | 3.70341 | 73.3754 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1992.64 | 0.11457 | 0.89354 | 0.02738 | 1.30756 | 1.13954 | 13.1028 | 
 1 -> | 1980.16 | 0.12007 | 0.84868 | 0.02796 | 0.80592 | 1.00822 | 1.74512 | 
 2 -> | 1992.84 | 0.05449 | 0.98397 | 0.12500 | 13.1154 | 3.64744 | 0.89552 | 
 3 -> | 1990.63 | 0.15739 | 0.93099 | 0.01555 | 2.03410 | 1.47981 | 10.5224 | 
 4 -> | 1989.26 | 0.09509 | 0.98773 | 0.03067 | 16.0061 | 29.5675 | 0.93571 | 
 5 -> | 2010.68 | 0.12467 | 0.88483 | 0.07424 | 1.88464 | 3.77936 | 72.7985 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1993.21 | 0.11915 | 0.87884 | 0.03430 | 1.16192 | 1.16748 | 12.8875 | 
 1 -> | 1980.88 | 0.13105 | 0.87037 | 0.02991 | 1.13818 | 0.82621 | 2.01493 | 
 2 -> | 1992.78 | 0.06150 | 0.97326 | 0.06417 | 12.3770 | 3.06150 | 1.07348 | 
 3 -> | 1990.64 | 0.17002 | 0.91928 | 0.01797 | 2.09145 | 1.38053 | 10.7032 | 
 4 -> | 1988.76 | 0.08625 | 0.98652 | 0.04852 | 14.2588 | 26.8841 | 1.06487 | 
 5 -> | 2010.77 | 0.12656 | 0.87868 | 0.07492 | 1.88166 | 3.79447 | 72.2560 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1993.49 | 0.11277 | 0.87383 | 0.03953 | 1.13421 | 1.22756 | 12.8530 | 
 1 -> | 1982.00 | 0.13131 | 0.88328 | 0.03816 | 1.12907 | 0.63636 | 2.55741 | 
 2 -> | 1992.06 | 0.07495 | 0.95717 | 0.05567 | 11.9850 | 2.56745 | 1.34041 | 
 3 -> | 1990.66 | 0.17349 | 0.91727 | 0.02435 | 1.95988 | 1.23298 | 10.3731 | 
 4 -> | 1989.39 | 0.07657 | 0.96752 | 0.06032 | 14.3805 | 26.2042 | 1.23708 | 
 5 -> | 2010.80 | 0.12733 | 0.87483 | 0.07753 | 1.92303 | 3.87419 | 71.6389 | 
