Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 4 -> | 2011.65 | 0.10900 | 0.89248 | 0.06456 | 1.42069 | 1.78496 | 38.8146 | 
 5 -> | 1993.28 | 0.12657 | 0.92778 | 0.04963 | 3.64787 | 6.42491 | 30.9989 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.36 | 0.12968 | 0.88336 | 0.02719 | 0.79076 | 0.89066 | 25.5425 | 
 1 -> | 2008.06 | 0.02778 | 0.97619 | 0.10714 | 8.23016 | 1.35714 | 0.72331 | 
 2 -> | 2009.57 | 0.14402 | 0.97972 | 0.13996 | 4.45639 | 14.7890 | 1.41504 | 
 3 -> | 2013.00 | 0.19048 | 1.00000 | 0.28571 | 36.9048 | 12.3810 | 0.06028 | 
 4 -> | 2011.87 | 0.11436 | 0.88543 | 0.06238 | 1.29477 | 1.62098 | 41.3634 | 
 5 -> | 1993.08 | 0.12059 | 0.92438 | 0.05416 | 3.76579 | 6.74731 | 30.8955 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.34 | 0.13552 | 0.87387 | 0.02852 | 0.71354 | 0.78171 | 24.7589 | 
 1 -> | 2007.01 | 0.02376 | 0.96238 | 0.09109 | 6.70693 | 1.86337 | 1.44948 | 
 2 -> | 2008.99 | 0.10657 | 0.98046 | 0.10480 | 2.71936 | 13.8792 | 1.61596 | 
 3 -> | 2012.04 | 0.32143 | 0.96429 | 0.39286 | 30.1429 | 14.0714 | 0.08037 | 
 4 -> | 2011.90 | 0.12132 | 0.87819 | 0.06403 | 1.28955 | 1.56003 | 40.9300 | 
 5 -> | 1993.19 | 0.12092 | 0.92697 | 0.05397 | 3.59587 | 6.59956 | 31.1653 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.01 | 0.14078 | 0.86895 | 0.02907 | 0.71414 | 0.77316 | 22.7124 | 
 1 -> | 2003.91 | 0.09914 | 0.93422 | 0.05815 | 3.43470 | 1.40991 | 3.01091 | 
 2 -> | 2008.80 | 0.11658 | 0.97701 | 0.08210 | 2.10509 | 13.1921 | 1.74799 | 
 3 -> | 2011.85 | 0.33333 | 0.97917 | 0.43750 | 22.2708 | 14.9375 | 0.13777 | 
 4 -> | 2012.00 | 0.12397 | 0.87878 | 0.06681 | 1.29502 | 1.52428 | 40.7262 | 
 5 -> | 1993.23 | 0.12591 | 0.92241 | 0.05774 | 3.58212 | 6.34382 | 31.6648 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.85 | 0.14320 | 0.85207 | 0.03680 | 0.82085 | 0.77374 | 20.0431 | 
 1 -> | 2004.43 | 0.11677 | 0.91932 | 0.02654 | 1.80892 | 0.90340 | 5.40758 | 
 2 -> | 2008.27 | 0.10922 | 0.98123 | 0.07509 | 1.64676 | 11.1519 | 1.68197 | 
 3 -> | 2010.85 | 0.21774 | 0.97581 | 0.29032 | 11.4194 | 19.1290 | 0.35591 | 
 4 -> | 2012.06 | 0.12917 | 0.88269 | 0.07156 | 1.26757 | 1.58953 | 40.1521 | 
 5 -> | 1993.51 | 0.12489 | 0.92274 | 0.06289 | 3.55828 | 6.31781 | 32.3594 | 
