Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 2 -> | 1989.26 | 0.07451 | 0.91078 | 0.02059 | 1.57941 | 1.22255 | 15.9649 | 
 3 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 1989.40 | 0.07971 | 0.92754 | 0.03623 | 10.8768 | 21.6739 | 2.15996 | 
 5 -> | 2010.23 | 0.09822 | 0.88784 | 0.08159 | 2.29085 | 3.28321 | 69.6353 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1988.88 | 0.08750 | 0.92321 | 0.01964 | 1.69464 | 1.24107 | 8.76644 | 
 1 -> | 1989.66 | 0.07792 | 0.93506 | 0.03030 | 0.52814 | 1.26407 | 3.61616 | 
 2 -> | 1989.41 | 0.09213 | 0.91651 | 0.02975 | 1.64203 | 1.26967 | 16.3118 | 
 3 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 1989.42 | 0.07080 | 0.90265 | 0.01770 | 12.4336 | 22.5487 | 1.76894 | 
 5 -> | 2010.25 | 0.10986 | 0.88046 | 0.08285 | 2.26430 | 3.47794 | 69.5366 | 
