Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1992.78 | 0.06550 | 0.89315 | 0.02042 | 1.07497 | 0.33674 | 41.8011 | 
 1 -> | 1991.67 | 0.04571 | 0.91429 | 0.01714 | 2.01143 | 6.49143 | 1.82197 | 
 2 -> | 1986.14 | 0.12237 | 0.93117 | 0.01657 | 1.12110 | 0.76482 | 16.3352 | 
 3 -> | 1980.26 | 0.04010 | 0.90942 | 0.01217 | 1.51343 | 0.56928 | 29.0786 | 
 4 -> | 1980.62 | 0.07438 | 0.88017 | 0.01653 | 1.86777 | 12.2066 | 2.51952 | 
 5 -> | 1990.42 | 0.07275 | 0.88163 | 0.01356 | 24.2774 | 9.24414 | 8.44352 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1995.10 | 0.07302 | 0.87698 | 0.02626 | 1.35683 | 0.29784 | 28.9463 | 
 1 -> | 1993.87 | 0.06122 | 0.86939 | 0.00816 | 2.54286 | 6.45306 | 2.55102 | 
 2 -> | 1988.06 | 0.09018 | 0.92423 | 0.02028 | 1.31430 | 0.57364 | 19.5127 | 
 3 -> | 1983.86 | 0.05699 | 0.93511 | 0.01955 | 1.33777 | 0.25957 | 25.0312 | 
 4 -> | 1978.32 | 0.06854 | 0.86643 | 0.00644 | 1.62976 | 2.78969 | 17.7738 | 
 5 -> | 1987.14 | 0.07239 | 0.89731 | 0.01852 | 27.7626 | 11.8956 | 6.18492 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 1998.35 | 0.08800 | 0.85169 | 0.02769 | 1.61477 | 0.35569 | 16.9218 | 
 1 -> | 1997.40 | 0.07229 | 0.88554 | 0.03012 | 3.25904 | 7.75301 | 1.72863 | 
 2 -> | 1990.62 | 0.06355 | 0.90869 | 0.02557 | 1.65595 | 0.93791 | 14.2560 | 
 3 -> | 1988.10 | 0.08243 | 0.91649 | 0.01681 | 1.42570 | 0.70824 | 19.2023 | 
 4 -> | 1981.50 | 0.06284 | 0.90648 | 0.01757 | 1.41489 | 1.15883 | 42.0910 | 
 5 -> | 1985.55 | 0.07361 | 0.86535 | 0.01795 | 29.3034 | 14.0557 | 5.80027 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2001.44 | 0.09745 | 0.83065 | 0.03690 | 1.69915 | 0.37370 | 11.0081 | 
 1 -> | 2001.02 | 0.09524 | 0.86905 | 0.02381 | 4.30952 | 7.71429 | 0.87482 | 
 2 -> | 1994.02 | 0.11200 | 0.78400 | 0.01600 | 1.80000 | 1.00800 | 1.30181 | 
 3 -> | 1991.03 | 0.06866 | 0.91880 | 0.02125 | 1.72371 | 0.86267 | 19.1106 | 
 4 -> | 1983.65 | 0.07467 | 0.90183 | 0.02117 | 1.46500 | 1.00133 | 62.4870 | 
 5 -> | 1985.61 | 0.07784 | 0.90220 | 0.02196 | 30.5749 | 16.9062 | 5.21766 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2006.55 | 0.13715 | 0.81250 | 0.05208 | 1.36806 | 0.35069 | 5.99938 | 
 1 -> | 2006.09 | 0.25532 | 0.80851 | 0.04255 | 6.76596 | 8.48936 | 0.48953 | 
 2 -> | 1997.00 | 0.08333 | 0.80556 | 0.00000 | 1.71032 | 0.87698 | 2.62473 | 
 3 -> | 1995.13 | 0.05950 | 0.84439 | 0.02746 | 1.50114 | 0.83982 | 4.55161 | 
 4 -> | 1985.36 | 0.07736 | 0.90401 | 0.02210 | 1.50488 | 0.95143 | 81.0541 | 
 5 -> | 1985.09 | 0.08481 | 0.89152 | 0.02367 | 30.7337 | 17.9862 | 5.28070 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2007.83 | 0.08058 | 0.79752 | 0.06198 | 1.05165 | 0.54339 | 5.04167 | 
 1 -> | 2009.13 | 0.05263 | 0.86842 | 0.07895 | 8.52632 | 8.55263 | 0.39583 | 
 2 -> | 2001.36 | 0.41026 | 0.97436 | 0.10256 | 3.33333 | 1.92308 | 0.40625 | 
 3 -> | 1996.95 | 0.06304 | 0.81957 | 0.00435 | 1.58913 | 0.71087 | 4.79167 | 
 4 -> | 1985.78 | 0.07694 | 0.89939 | 0.02949 | 1.36117 | 0.84143 | 82.3125 | 
 5 -> | 1984.01 | 0.08567 | 0.86854 | 0.02216 | 24.8375 | 13.1241 | 7.05208 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.75 | 0.07246 | 0.77101 | 0.04058 | 0.90145 | 0.42319 | 3.59412 | 
 1 -> | 2012.67 | 0.11111 | 0.94444 | 0.05556 | 9.72222 | 5.27778 | 0.18752 | 
 2 -> | 2004.04 | 0.15556 | 0.72222 | 0.08889 | 4.11111 | 1.65556 | 0.93760 | 
 3 -> | 1998.70 | 0.11667 | 0.85000 | 0.04444 | 1.78333 | 0.68889 | 3.75039 | 
 4 -> | 1987.61 | 0.07795 | 0.90467 | 0.02906 | 0.95449 | 0.63284 | 67.7571 | 
 5 -> | 1980.77 | 0.07975 | 0.87511 | 0.02585 | 9.52629 | 5.36021 | 23.7733 | 
