Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.38 | 0.14726 | 0.92808 | 0.05993 | 0.13527 | 0.31678 | 1.67638 | 
 1 -> | 2011.00 | 0.25000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.01148 | 
 2 -> | 2007.37 | 0.12308 | 0.95385 | 0.10769 | 0.46154 | 0.29231 | 0.18658 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2009.20 | 0.09091 | 0.90909 | 0.01818 | 0.56364 | 0.52727 | 0.15788 | 
 6 -> | 2011.78 | 0.10309 | 0.87629 | 0.03093 | 0.30928 | 0.21649 | 0.27844 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2009.48 | 0.09524 | 0.90476 | 0.00000 | 2.66667 | 3.23810 | 0.06028 | 
 10 -> | 2010.00 | 0.20000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.01435 | 
 11 -> | 2011.98 | 0.16000 | 0.94000 | 0.12000 | 0.70000 | 0.52000 | 0.14353 | 
 12 -> | 2005.95 | 0.13636 | 0.98485 | 0.10606 | 0.56061 | 0.98485 | 0.18945 | 
 13 -> | 2013.93 | 0.11157 | 0.86364 | 0.05785 | 0.17769 | 0.19008 | 1.38933 | 
 14 -> | 2004.89 | 0.10688 | 0.94694 | 0.04484 | 0.98505 | 0.89985 | 3.84074 | 
 15 -> | 2005.77 | 0.12315 | 0.91872 | 0.06158 | 0.57512 | 0.22044 | 2.33086 | 
 16 -> | 1996.78 | 0.15983 | 0.91549 | 0.03001 | 0.95407 | 0.56828 | 4.68754 | 
 17 -> | 2012.04 | 0.10826 | 0.88763 | 0.05543 | 1.21804 | 1.37636 | 32.1095 | 
 18 -> | 2012.48 | 0.10736 | 0.89251 | 0.05718 | 1.59937 | 1.61693 | 21.7384 | 
 19 -> | 1995.47 | 0.10521 | 0.92130 | 0.02568 | 3.88908 | 8.03194 | 31.1852 | 

Gen  3|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.36 | 0.13585 | 0.92075 | 0.06038 | 0.05660 | 0.12830 | 0.76071 | 
 1 -> | 2009.83 | 0.06667 | 1.00000 | 0.03333 | 0.16667 | 0.16667 | 0.08612 | 
 2 -> | 2008.09 | 0.08511 | 0.91489 | 0.08511 | 0.08511 | 0.19149 | 0.13492 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2008.34 | 0.04688 | 0.96875 | 0.07813 | 0.84375 | 0.28125 | 0.18372 | 
 6 -> | 2010.28 | 0.04000 | 0.80000 | 0.04000 | 0.24000 | 0.12000 | 0.07176 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2009.52 | 0.08000 | 0.88000 | 0.12000 | 1.00000 | 3.52000 | 0.07176 | 
 10 -> | 2009.75 | 0.12727 | 0.96364 | 0.07273 | 0.23636 | 0.21818 | 0.15788 | 
 11 -> | 2010.79 | 0.12857 | 0.92143 | 0.06429 | 0.60000 | 0.94286 | 0.40188 | 
 12 -> | 2006.71 | 0.14198 | 0.92593 | 0.10494 | 0.59877 | 1.31481 | 0.46504 | 
 13 -> | 2013.59 | 0.12600 | 0.86443 | 0.05742 | 0.25518 | 0.42903 | 1.79986 | 
 14 -> | 2005.75 | 0.12350 | 0.94340 | 0.05489 | 0.73928 | 1.07890 | 1.67356 | 
 15 -> | 2003.70 | 0.09848 | 0.90657 | 0.06061 | 0.68939 | 0.37121 | 1.13676 | 
 16 -> | 2001.37 | 0.17097 | 0.92688 | 0.03763 | 0.85054 | 0.66774 | 2.66965 | 
 17 -> | 2011.95 | 0.11236 | 0.88970 | 0.06075 | 1.51315 | 1.77553 | 34.8232 | 
 18 -> | 2011.49 | 0.11155 | 0.89093 | 0.05864 | 1.42008 | 1.58949 | 25.5024 | 
 19 -> | 1993.43 | 0.10991 | 0.92093 | 0.02359 | 3.69127 | 7.65613 | 30.0609 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.52 | 0.16667 | 0.96296 | 0.08642 | 0.01852 | 0.02469 | 0.46505 | 
 1 -> | 2009.37 | 0.13333 | 0.93333 | 0.06667 | 0.03333 | 0.06667 | 0.17224 | 
 2 -> | 2008.20 | 0.10000 | 0.96000 | 0.04000 | 0.04000 | 0.04000 | 0.14353 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2008.13 | 0.00000 | 0.93750 | 0.06250 | 0.87500 | 0.00000 | 0.04593 | 
 6 -> | 2008.27 | 0.00000 | 0.45455 | 0.00000 | 0.90909 | 0.00000 | 0.03158 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2009.33 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 2.33333 | 0.00861 | 
 10 -> | 2008.96 | 0.07143 | 0.96429 | 0.05357 | 0.17857 | 0.07143 | 0.16076 | 
 11 -> | 2010.28 | 0.10042 | 0.91632 | 0.09205 | 0.55649 | 0.53556 | 0.68609 | 
 12 -> | 2007.07 | 0.09827 | 0.98266 | 0.05780 | 0.38728 | 1.02890 | 0.49663 | 
 13 -> | 2013.67 | 0.12869 | 0.85121 | 0.06568 | 0.29088 | 0.36595 | 2.14152 | 
 14 -> | 2007.11 | 0.11111 | 0.93004 | 0.11523 | 0.67490 | 0.76543 | 0.69757 | 
 15 -> | 2003.04 | 0.13198 | 0.92386 | 0.03046 | 0.51269 | 0.38579 | 0.56552 | 
 16 -> | 2002.65 | 0.15627 | 0.92502 | 0.05256 | 0.76594 | 0.64821 | 4.09645 | 
 17 -> | 2011.92 | 0.11592 | 0.88754 | 0.06055 | 1.62416 | 1.93228 | 34.8443 | 
 18 -> | 2011.15 | 0.11526 | 0.88907 | 0.06240 | 1.47687 | 1.84314 | 26.4992 | 
 19 -> | 1992.78 | 0.11068 | 0.92036 | 0.02420 | 3.60815 | 7.53357 | 28.9450 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.64 | 0.16234 | 0.95455 | 0.07143 | 0.03896 | 0.05844 | 0.44210 | 
 1 -> | 2010.50 | 0.00000 | 0.88889 | 0.05556 | 0.11111 | 0.00000 | 0.05167 | 
 2 -> | 2008.57 | 0.14286 | 0.96429 | 0.10714 | 0.03571 | 0.00000 | 0.08038 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2008.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 6 -> | 2008.12 | 0.00000 | 0.64000 | 0.00000 | 0.56000 | 0.00000 | 0.07177 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2009.60 | 0.20000 | 0.80000 | 0.40000 | 0.00000 | 2.40000 | 0.01435 | 
 10 -> | 2009.55 | 0.03030 | 1.00000 | 0.12121 | 0.03030 | 0.00000 | 0.09474 | 
 11 -> | 2010.28 | 0.11066 | 0.91803 | 0.08607 | 0.57377 | 0.50410 | 0.70047 | 
 12 -> | 2007.52 | 0.11275 | 0.95588 | 0.10784 | 0.41176 | 0.68137 | 0.58563 | 
 13 -> | 2013.82 | 0.13976 | 0.87470 | 0.06024 | 0.31807 | 0.35904 | 2.38273 | 
 14 -> | 2007.42 | 0.15676 | 0.87568 | 0.07568 | 0.49730 | 0.72973 | 0.53109 | 
 15 -> | 2005.27 | 0.14286 | 0.98413 | 0.03175 | 0.79365 | 0.66667 | 0.18086 | 
 16 -> | 2002.76 | 0.15154 | 0.91877 | 0.04437 | 0.72082 | 0.60819 | 4.20566 | 
 17 -> | 2011.84 | 0.11689 | 0.88506 | 0.06674 | 1.60616 | 1.93505 | 35.3161 | 
 18 -> | 2011.00 | 0.11919 | 0.88987 | 0.06159 | 1.51095 | 1.89537 | 26.6148 | 
 19 -> | 1992.62 | 0.11213 | 0.91765 | 0.02688 | 3.58415 | 7.52878 | 28.7248 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.11 | 0.16038 | 0.90566 | 0.07075 | 0.04245 | 0.03302 | 0.60862 | 
 1 -> | 2011.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 2 -> | 2009.50 | 0.12500 | 0.81250 | 0.06250 | 0.12500 | 0.00000 | 0.04593 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00574 | 
 6 -> | 2009.00 | 0.09091 | 0.90909 | 0.27273 | 0.27273 | 0.27273 | 0.03158 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2009.80 | 0.20000 | 1.00000 | 0.20000 | 0.20000 | 2.20000 | 0.01435 | 
 10 -> | 2010.18 | 0.18182 | 0.86364 | 0.09091 | 0.04545 | 0.04545 | 0.06316 | 
 11 -> | 2010.16 | 0.13043 | 0.93789 | 0.06211 | 0.86335 | 0.86957 | 0.46221 | 
 12 -> | 2008.31 | 0.10063 | 0.93082 | 0.04403 | 0.38365 | 0.53459 | 0.45646 | 
 13 -> | 2013.81 | 0.13388 | 0.88009 | 0.05821 | 0.30617 | 0.35041 | 2.46605 | 
 14 -> | 2007.77 | 0.09412 | 0.93333 | 0.11373 | 0.34510 | 0.45098 | 0.73206 | 
 15 -> | 2006.74 | 0.12319 | 0.90580 | 0.11594 | 0.66667 | 0.71739 | 0.39618 | 
 16 -> | 2002.78 | 0.14489 | 0.91291 | 0.04880 | 0.73423 | 0.60285 | 3.82396 | 
 17 -> | 2011.78 | 0.12089 | 0.88541 | 0.06715 | 1.59709 | 1.97505 | 35.0989 | 
 18 -> | 2010.96 | 0.12151 | 0.88607 | 0.06838 | 1.53008 | 1.91604 | 26.9113 | 
 19 -> | 1992.54 | 0.11680 | 0.91481 | 0.02922 | 3.55765 | 7.45497 | 28.8807 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.41 | 0.14644 | 0.90795 | 0.06276 | 0.03347 | 0.05439 | 0.68615 | 
 1 -> | 2010.50 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00574 | 
 2 -> | 2010.57 | 0.03333 | 0.93333 | 0.06667 | 0.10000 | 0.10000 | 0.08613 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00287 | 
 6 -> | 2009.67 | 0.16667 | 0.75000 | 0.08333 | 0.25000 | 0.08333 | 0.03445 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2009.86 | 0.14286 | 1.00000 | 0.00000 | 0.14286 | 1.57143 | 0.02010 | 
 10 -> | 2010.60 | 0.20000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.01435 | 
 11 -> | 2010.39 | 0.13475 | 0.91489 | 0.07092 | 0.90071 | 0.97163 | 0.40480 | 
 12 -> | 2009.13 | 0.10924 | 0.89916 | 0.05042 | 0.22689 | 0.60504 | 0.34164 | 
 13 -> | 2013.99 | 0.13113 | 0.86029 | 0.07353 | 0.32721 | 0.41789 | 2.34267 | 
 14 -> | 2008.23 | 0.09942 | 0.95322 | 0.10526 | 0.16959 | 0.23392 | 0.49093 | 
 15 -> | 2007.07 | 0.10821 | 0.92910 | 0.09701 | 0.50000 | 0.70522 | 0.76941 | 
 16 -> | 2002.85 | 0.13733 | 0.92370 | 0.06918 | 0.63174 | 0.49440 | 2.82212 | 
 17 -> | 2011.56 | 0.12425 | 0.88395 | 0.06775 | 1.59471 | 1.93498 | 35.7229 | 
 18 -> | 2011.01 | 0.12344 | 0.88275 | 0.07415 | 1.54614 | 1.93631 | 26.9092 | 
 19 -> | 1992.57 | 0.11984 | 0.91225 | 0.02935 | 3.50528 | 7.29798 | 29.3466 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.51 | 0.14754 | 0.88934 | 0.08607 | 0.04098 | 0.04918 | 0.70053 | 
 1 -> | 2010.50 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2011.33 | 0.22222 | 0.97222 | 0.05556 | 0.19444 | 0.05556 | 0.10336 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2010.33 | 0.66667 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00861 | 
 6 -> | 2009.83 | 0.16667 | 0.83333 | 0.00000 | 0.00000 | 0.00000 | 0.01723 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2010.06 | 0.05882 | 1.00000 | 0.11765 | 0.05882 | 0.52941 | 0.04881 | 
 10 -> | 2011.67 | 0.33333 | 0.66667 | 0.33333 | 0.00000 | 0.00000 | 0.00861 | 
 11 -> | 2010.70 | 0.16438 | 0.89726 | 0.08219 | 0.97260 | 0.50685 | 0.41917 | 
 12 -> | 2010.03 | 0.12676 | 0.94366 | 0.04225 | 0.22535 | 1.01408 | 0.20384 | 
 13 -> | 2014.17 | 0.15588 | 0.85851 | 0.06835 | 0.33573 | 0.46523 | 2.39442 | 
 14 -> | 2008.80 | 0.07843 | 0.90196 | 0.07843 | 0.19608 | 0.21569 | 0.14642 | 
 15 -> | 2007.46 | 0.10423 | 0.94366 | 0.11831 | 0.48169 | 0.57465 | 1.01921 | 
 16 -> | 2002.89 | 0.16580 | 0.89810 | 0.04145 | 0.42660 | 0.38687 | 1.66231 | 
 17 -> | 2011.22 | 0.12501 | 0.88250 | 0.07563 | 1.58650 | 1.87933 | 37.0905 | 
 18 -> | 2011.06 | 0.12543 | 0.88112 | 0.06862 | 1.55069 | 2.01321 | 26.7348 | 
 19 -> | 1992.46 | 0.12199 | 0.90990 | 0.03530 | 3.46046 | 7.21833 | 29.4422 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.48 | 0.16667 | 0.89683 | 0.13095 | 0.03175 | 0.16667 | 0.72351 | 
 1 -> | 2010.50 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2011.92 | 0.15385 | 1.00000 | 0.00000 | 0.07692 | 0.23077 | 0.03732 | 
 3 -> | 1988.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 2011.50 | 0.00000 | 1.00000 | 0.50000 | 0.00000 | 0.50000 | 0.00574 | 
 6 -> | 2009.83 | 0.16667 | 0.83333 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 7 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 4.00000 | 5.00000 | 0.00000 | 
 8 -> | 1999.08 | 0.41667 | 0.91667 | 0.00000 | 1.16667 | 0.08333 | 0.00000 | 
 9 -> | 2010.77 | 0.06452 | 0.90323 | 0.06452 | 0.19355 | 0.25806 | 0.08900 | 
 10 -> | 2011.67 | 0.33333 | 0.66667 | 0.33333 | 0.00000 | 0.00000 | 0.00000 | 
 11 -> | 2010.93 | 0.13714 | 0.89714 | 0.06857 | 0.87429 | 0.43429 | 0.50244 | 
 12 -> | 2010.95 | 0.27027 | 0.86486 | 0.02703 | 0.35135 | 0.97297 | 0.10623 | 
 13 -> | 2014.19 | 0.14427 | 0.82861 | 0.08138 | 0.34525 | 0.49815 | 2.32845 | 
 14 -> | 2009.70 | 0.11392 | 0.91139 | 0.06329 | 0.06329 | 0.21519 | 0.22682 | 
 15 -> | 2007.78 | 0.10864 | 0.93036 | 0.10028 | 0.52925 | 0.79944 | 1.03072 | 
 16 -> | 2003.03 | 0.15449 | 0.89045 | 0.05618 | 0.33708 | 0.43539 | 1.02211 | 
 17 -> | 2011.11 | 0.12730 | 0.88214 | 0.07555 | 1.58200 | 1.85972 | 37.3931 | 
 18 -> | 2010.99 | 0.13116 | 0.87991 | 0.07357 | 1.59715 | 2.08432 | 26.9681 | 
 19 -> | 1992.36 | 0.12468 | 0.90765 | 0.03739 | 3.40348 | 7.18470 | 29.5665 | 
