Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 4 -> | 1990.43 | 0.09734 | 0.92775 | 0.01982 | 1.61741 | 2.40442 | 11.4422 | 
 5 -> | 2005.98 | 0.11144 | 0.90554 | 0.04819 | 2.48175 | 4.42282 | 59.8662 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.30 | 0.11505 | 0.88396 | 0.05493 | 1.59210 | 2.64681 | 26.0255 | 
 1 -> | 1991.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2006.75 | 0.10074 | 0.95577 | 0.15479 | 0.41278 | 0.75184 | 1.16837 | 
 3 -> | 2004.40 | 0.11585 | 0.94069 | 0.07044 | 1.96571 | 1.07692 | 3.09746 | 
 4 -> | 1994.41 | 0.14626 | 0.93180 | 0.03287 | 0.92358 | 1.09285 | 3.49361 | 
 5 -> | 2003.37 | 0.11220 | 0.90362 | 0.04869 | 2.46050 | 4.12694 | 66.2150 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.41 | 0.11694 | 0.87144 | 0.05613 | 1.73138 | 3.10326 | 26.4397 | 
 1 -> | 1991.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2009.75 | 0.09418 | 0.92593 | 0.06667 | 0.35979 | 0.42434 | 2.71287 | 
 3 -> | 2006.69 | 0.12617 | 0.92617 | 0.07769 | 1.82314 | 0.95482 | 5.21043 | 
 4 -> | 2000.27 | 0.13514 | 0.91441 | 0.04955 | 0.73198 | 1.15090 | 1.27462 | 
 5 -> | 2002.11 | 0.11766 | 0.90700 | 0.04862 | 2.50103 | 4.16855 | 64.3624 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.59 | 0.12950 | 0.86093 | 0.06311 | 1.82462 | 3.16844 | 35.9802 | 
 1 -> | 1991.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2013.82 | 0.11245 | 0.86617 | 0.05762 | 0.42844 | 0.68680 | 3.08902 | 
 3 -> | 2009.32 | 0.12463 | 0.91056 | 0.06782 | 1.53409 | 1.00550 | 7.83165 | 
 4 -> | 2005.80 | 0.13310 | 0.94144 | 0.07187 | 0.81278 | 0.76309 | 3.23544 | 
 5 -> | 1998.47 | 0.11699 | 0.91611 | 0.04773 | 2.63838 | 4.72290 | 49.8636 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.00 | 0.13083 | 0.87577 | 0.06144 | 1.93317 | 3.25271 | 40.4657 | 
 1 -> | 1991.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 2 -> | 2015.68 | 0.14465 | 0.88050 | 0.02516 | 0.79245 | 3.98113 | 0.45648 | 
 3 -> | 2013.51 | 0.11939 | 0.85733 | 0.06751 | 1.87097 | 1.56901 | 8.63287 | 
 4 -> | 2010.18 | 0.13088 | 0.89215 | 0.07031 | 1.13664 | 1.23059 | 14.4551 | 
 5 -> | 1994.12 | 0.12396 | 0.91377 | 0.03981 | 2.99338 | 5.76755 | 35.9899 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.20 | 0.13432 | 0.87449 | 0.06359 | 1.78441 | 2.42473 | 41.4028 | 
 1 -> | 2002.00 | 0.11111 | 1.00000 | 0.22222 | 0.22222 | 0.22222 | 0.02584 | 
 2 -> | 2013.61 | 0.09167 | 0.81667 | 0.05833 | 8.67500 | 39.7667 | 0.34452 | 
 3 -> | 2013.38 | 0.12979 | 0.84956 | 0.04720 | 3.56342 | 8.25959 | 0.97327 | 
 4 -> | 2011.64 | 0.13043 | 0.87395 | 0.06662 | 1.51006 | 2.01191 | 25.5548 | 
 5 -> | 1992.98 | 0.12716 | 0.91006 | 0.03768 | 2.96558 | 6.48954 | 31.6988 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.74 | 0.13165 | 0.87179 | 0.06622 | 1.45837 | 1.25074 | 35.8972 | 
 1 -> | 2003.47 | 0.14478 | 0.91057 | 0.07736 | 0.88006 | 0.71682 | 4.04536 | 
 2 -> | 2013.61 | 0.09167 | 0.81667 | 0.05833 | 8.67500 | 39.7667 | 0.00000 | 
 3 -> | 2012.23 | 0.13743 | 0.85587 | 0.05363 | 7.70503 | 18.5810 | 2.56962 | 
 4 -> | 2011.61 | 0.13528 | 0.87367 | 0.06737 | 1.59567 | 2.33664 | 26.6351 | 
 5 -> | 1992.92 | 0.12898 | 0.90117 | 0.04085 | 3.07035 | 7.15755 | 30.8527 | 
