Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 3 -> | 1970.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 3.33333 | 4.47761 | 
 4 -> | 1985.00 | 0.50000 | 0.50000 | 0.00000 | 1383.00 | 7366.00 | 2.98507 | 
 5 -> | 1998.74 | 0.16129 | 0.83871 | 0.04839 | 0.14516 | 0.75806 | 92.5373 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2000.13 | 0.25000 | 0.81250 | 0.18750 | 12.3125 | 7.81250 | 0.00000 | 
 1 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2000.23 | 0.84615 | 0.46154 | 0.30769 | 0.46154 | 0.38462 | 0.00000 | 
 3 -> | 1970.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 3.33333 | 0.00000 | 
 4 -> | 1982.50 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 3.03030 | 
 5 -> | 1997.41 | 0.28125 | 0.78125 | 0.09375 | 0.17188 | 1.07813 | 96.9697 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2000.13 | 0.25000 | 0.81250 | 0.18750 | 12.3125 | 7.81250 | 0.00000 | 
 1 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2000.23 | 0.84615 | 0.46154 | 0.30769 | 0.46154 | 0.38462 | 0.00000 | 
 3 -> | 1970.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 3.33333 | 0.00000 | 
 4 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 1.53846 | 
 5 -> | 1993.33 | 0.29688 | 0.73438 | 0.07813 | 0.14063 | 0.92188 | 98.4615 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2000.13 | 0.25000 | 0.81250 | 0.18750 | 12.3125 | 7.81250 | 0.00000 | 
 1 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2012.80 | 0.00000 | 1.00000 | 0.00000 | 0.20000 | 2.00000 | 7.81250 | 
 3 -> | 1970.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 3.33333 | 0.00000 | 
 4 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
 5 -> | 1991.86 | 0.47458 | 0.59322 | 0.10169 | 0.08475 | 1.08475 | 92.1875 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2000.13 | 0.25000 | 0.81250 | 0.18750 | 12.3125 | 7.81250 | 0.00000 | 
 1 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2015.50 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 3.17460 | 
 3 -> | 1970.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 3.33333 | 0.00000 | 
 4 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
 5 -> | 1991.97 | 0.57377 | 0.47541 | 0.09836 | 0.04918 | 1.42623 | 96.8254 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2000.13 | 0.25000 | 0.81250 | 0.18750 | 12.3125 | 7.81250 | 0.00000 | 
 1 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 1.61290 | 
 3 -> | 1970.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 3.33333 | 0.00000 | 
 4 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
 5 -> | 1992.84 | 0.65574 | 0.34426 | 0.01639 | 0.11475 | 1.62295 | 98.3871 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2000.13 | 0.25000 | 0.81250 | 0.18750 | 12.3125 | 7.81250 | 0.00000 | 
 1 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 2 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 0.66667 | 4.91803 | 
 3 -> | 1970.00 | 0.00000 | 1.00000 | 0.00000 | 0.33333 | 3.33333 | 0.00000 | 
 4 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
 5 -> | 1993.03 | 0.67241 | 0.32759 | 0.01724 | 0.13793 | 1.29310 | 95.0820 | 
