Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 5 -> | 1996.00 | 0.00000 | 1.00000 | 0.00000 | 11.0000 | 97.0000 | 0.00000 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 7 -> | 1975.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 8 -> | 2009.03 | 0.11268 | 0.90141 | 0.08920 | 0.12676 | 0.41315 | 0.61151 | 
 9 -> | 2010.64 | 0.18182 | 0.81818 | 0.18182 | 0.36364 | 0.81818 | 0.03158 | 
 10 -> | 1979.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 11 -> | 2009.54 | 0.11864 | 0.94915 | 0.10169 | 3.11864 | 1.52542 | 0.16938 | 
 12 -> | 2014.00 | 0.00000 | 0.80000 | 0.20000 | 0.60000 | 15.2000 | 0.01435 | 
 13 -> | 2013.79 | 0.12693 | 0.88545 | 0.04644 | 0.48607 | 0.23839 | 0.92731 | 
 14 -> | 2003.55 | 0.15992 | 0.88825 | 0.07322 | 0.29287 | 0.27360 | 1.49001 | 
 15 -> | 2011.16 | 0.08000 | 0.88000 | 0.12000 | 19.4000 | 86.3200 | 0.00000 | 
 16 -> | 2011.12 | 0.12662 | 0.88454 | 0.07667 | 1.33303 | 1.22214 | 15.6896 | 
 17 -> | 2009.27 | 0.04444 | 0.93333 | 0.13333 | 0.31111 | 0.08889 | 0.12919 | 
 18 -> | 2013.39 | 0.12324 | 0.86479 | 0.06500 | 2.36869 | 4.44358 | 5.52079 | 
 19 -> | 2003.10 | 0.12172 | 0.89657 | 0.05323 | 2.40998 | 4.17741 | 71.1386 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.76 | 0.12259 | 0.85714 | 0.06383 | 0.15805 | 0.25025 | 2.83368 | 
 1 -> | 1980.00 | 0.00000 | 1.00000 | 0.00000 | 6.00000 | 0.00000 | 0.00000 | 
 2 -> | 2014.29 | 0.08511 | 0.85816 | 0.08511 | 1.85106 | 3.06383 | 0.40481 | 
 3 -> | 2008.41 | 0.10801 | 0.89962 | 0.05972 | 0.54003 | 0.67090 | 0.00000 | 
 4 -> | 2011.00 | 0.07692 | 0.92308 | 0.00000 | 0.15385 | 0.07692 | 0.03732 | 
 5 -> | 1996.00 | 0.00000 | 1.00000 | 0.00000 | 11.0000 | 97.0000 | 0.00000 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 7 -> | 1975.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 8 -> | 2010.41 | 0.15135 | 0.90811 | 0.08649 | 0.04324 | 0.16757 | 0.53114 | 
 9 -> | 2012.29 | 0.00000 | 0.85714 | 0.00000 | 0.14286 | 0.28571 | 0.02010 | 
 10 -> | 1979.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 11 -> | 2009.94 | 0.10453 | 0.90941 | 0.08711 | 1.18467 | 0.98258 | 0.82398 | 
 12 -> | 2012.97 | 0.12903 | 0.80645 | 0.16129 | 2.16129 | 11.0000 | 0.08900 | 
 13 -> | 2014.65 | 0.10680 | 0.82524 | 0.08252 | 0.74272 | 0.50971 | 0.59143 | 
 14 -> | 2006.62 | 0.11186 | 0.90847 | 0.08475 | 0.38983 | 0.40678 | 0.84695 | 
 15 -> | 2011.16 | 0.08000 | 0.88000 | 0.12000 | 19.4000 | 86.3200 | 0.00000 | 
 16 -> | 2011.16 | 0.11418 | 0.90239 | 0.07735 | 1.50645 | 1.19153 | 1.55896 | 
 17 -> | 2006.08 | 0.13706 | 0.90629 | 0.06853 | 0.52448 | 0.34685 | 2.05277 | 
 18 -> | 2012.08 | 0.13040 | 0.87680 | 0.06678 | 1.63462 | 2.15677 | 16.3360 | 
 19 -> | 2003.33 | 0.12561 | 0.89219 | 0.05853 | 2.36816 | 4.07936 | 73.8738 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2014.25 | 0.10838 | 0.87139 | 0.07948 | 0.20231 | 0.13295 | 1.98679 | 
 1 -> | 1980.00 | 0.00000 | 1.00000 | 0.00000 | 6.00000 | 0.00000 | 0.00000 | 
 2 -> | 2014.24 | 0.12000 | 0.85333 | 0.10667 | 1.45333 | 2.40000 | 0.21533 | 
 3 -> | 2008.41 | 0.10801 | 0.89962 | 0.05972 | 0.54003 | 0.67090 | 0.00000 | 
 4 -> | 2012.15 | 0.16667 | 0.85185 | 0.12963 | 0.14815 | 0.03704 | 0.15504 | 
 5 -> | 1996.00 | 0.00000 | 1.00000 | 0.00000 | 11.0000 | 97.0000 | 0.00000 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 7 -> | 1975.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 8 -> | 2011.90 | 0.15730 | 0.87640 | 0.01124 | 0.06742 | 0.07865 | 0.25553 | 
 9 -> | 2013.75 | 0.16667 | 1.00000 | 0.00000 | 0.41667 | 0.25000 | 0.03445 | 
 10 -> | 1979.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 11 -> | 2011.36 | 0.17797 | 0.88136 | 0.09322 | 0.66949 | 0.39831 | 0.33879 | 
 12 -> | 2014.35 | 0.10000 | 0.85000 | 0.10000 | 1.60000 | 9.50000 | 0.05742 | 
 13 -> | 2015.21 | 0.12971 | 0.84937 | 0.06695 | 0.48117 | 0.82845 | 0.68619 | 
 14 -> | 2009.53 | 0.10092 | 0.90826 | 0.11009 | 0.39450 | 0.23853 | 0.31295 | 
 15 -> | 2011.16 | 0.08000 | 0.88000 | 0.12000 | 19.4000 | 86.3200 | 0.00000 | 
 16 -> | 2011.89 | 0.12431 | 0.86188 | 0.07735 | 1.23757 | 1.71823 | 1.03933 | 
 17 -> | 2005.64 | 0.12706 | 0.89934 | 0.08086 | 0.39604 | 0.33168 | 1.73988 | 
 18 -> | 2011.86 | 0.13136 | 0.86911 | 0.07529 | 1.57521 | 1.90802 | 18.2285 | 
 19 -> | 2003.35 | 0.12791 | 0.89144 | 0.06029 | 2.35510 | 4.06443 | 74.9498 | 
