Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 1 -> | 2011.00 | 0.00000 | 0.50000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
 2 -> | 2010.81 | 0.15196 | 0.85784 | 0.05392 | 13.8480 | 52.7598 | 0.27714 | 
 3 -> | 2011.00 | 0.13156 | 0.87514 | 0.06596 | 1.69933 | 1.65596 | 25.9707 | 
 4 -> | 1976.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1987.92 | 0.14841 | 0.89325 | 0.03106 | 2.22762 | 3.56122 | 55.3335 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.30 | 0.14222 | 0.86724 | 0.06649 | 1.31794 | 1.29821 | 18.6553 | 
 1 -> | 2011.00 | 0.00000 | 0.50000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
 2 -> | 2010.74 | 0.14612 | 0.86758 | 0.06393 | 13.4703 | 49.6484 | 0.29752 | 
 3 -> | 2010.98 | 0.12908 | 0.87345 | 0.06766 | 1.67555 | 1.73856 | 25.7428 | 
 4 -> | 1976.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1987.95 | 0.14992 | 0.89052 | 0.03378 | 2.38385 | 3.85077 | 55.3044 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.30 | 0.14204 | 0.86729 | 0.06779 | 1.36714 | 1.26021 | 18.4980 | 
 1 -> | 2011.00 | 0.00000 | 0.50000 | 0.00000 | 1383.00 | 7366.00 | 0.00000 | 
 2 -> | 2011.09 | 0.10000 | 0.87727 | 0.08636 | 14.0091 | 47.1227 | 0.29888 | 
 3 -> | 2010.97 | 0.13273 | 0.86575 | 0.07298 | 1.59328 | 1.60958 | 25.7635 | 
 4 -> | 1976.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 5 -> | 1987.97 | 0.15208 | 0.88772 | 0.03705 | 2.43070 | 3.87422 | 55.4396 | 
