Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
Gen  3|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2013.31 | 0.12421 | 0.88962 | 0.04722 | 1.44237 | 1.68243 | 43.5821 | 
 1 -> | 2012.70 | 0.30000 | 1.00000 | 0.50000 | 3.90000 | 36.0000 | 0.02870 | 
 2 -> | 1992.82 | 0.06742 | 0.97753 | 0.13483 | 14.2022 | 73.9775 | 0.00000 | 
 3 -> | 2014.65 | 0.23077 | 1.00000 | 0.67308 | 26.9615 | 35.9423 | 0.14925 | 
 4 -> | 2008.83 | 0.10051 | 0.90179 | 0.05964 | 1.02548 | 1.71474 | 16.2199 | 
 5 -> | 1996.35 | 0.12207 | 0.93014 | 0.04009 | 3.32504 | 5.90992 | 40.0201 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.12 | 0.12533 | 0.89686 | 0.04251 | 1.27973 | 1.41116 | 36.7336 | 
 1 -> | 2013.00 | 0.00000 | 1.00000 | 0.19355 | 4.64516 | 20.3226 | 0.08898 | 
 2 -> | 1992.82 | 0.06742 | 0.97753 | 0.13483 | 14.2022 | 73.9775 | 0.00000 | 
 3 -> | 2014.77 | 0.21277 | 1.00000 | 0.37589 | 22.6950 | 22.6596 | 0.40471 | 
 4 -> | 2010.90 | 0.10491 | 0.89163 | 0.06402 | 1.10693 | 1.65156 | 29.9024 | 
 5 -> | 1993.96 | 0.12522 | 0.92665 | 0.04558 | 3.79724 | 6.99240 | 32.8703 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.85 | 0.13038 | 0.89132 | 0.03222 | 0.94040 | 1.04870 | 30.2928 | 
 1 -> | 2010.24 | 0.26667 | 0.99556 | 0.13778 | 2.47556 | 15.9689 | 0.64581 | 
 2 -> | 1992.82 | 0.06742 | 0.97753 | 0.13483 | 14.2022 | 73.9775 | 0.00000 | 
 3 -> | 2011.97 | 0.21600 | 1.00000 | 0.51200 | 17.8720 | 20.2240 | 0.35878 | 
 4 -> | 2011.72 | 0.11542 | 0.88754 | 0.07184 | 1.49776 | 1.78958 | 37.7985 | 
 5 -> | 1993.37 | 0.12120 | 0.93378 | 0.04950 | 3.91242 | 7.46633 | 30.9041 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.57 | 0.13061 | 0.88866 | 0.03284 | 0.99462 | 0.89706 | 26.6561 | 
 1 -> | 2010.44 | 0.22699 | 0.96319 | 0.08589 | 1.19632 | 11.9018 | 0.93571 | 
 2 -> | 1992.82 | 0.06742 | 0.97753 | 0.13483 | 14.2022 | 73.9775 | 0.00000 | 
 3 -> | 2011.10 | 0.15873 | 1.00000 | 0.33730 | 9.71429 | 18.9484 | 0.72331 | 
 4 -> | 2011.82 | 0.11613 | 0.87923 | 0.06882 | 1.34096 | 1.53941 | 40.1636 | 
 5 -> | 1993.30 | 0.12038 | 0.93216 | 0.05646 | 3.92051 | 7.60435 | 31.5212 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.53 | 0.13359 | 0.88286 | 0.03797 | 0.97750 | 0.78183 | 26.5356 | 
 1 -> | 2010.97 | 0.16393 | 0.94754 | 0.05246 | 1.91148 | 8.62295 | 0.87543 | 
 2 -> | 1992.82 | 0.06742 | 0.97753 | 0.13483 | 14.2022 | 73.9775 | 0.00000 | 
 3 -> | 2010.78 | 0.20759 | 0.98734 | 0.25823 | 6.05570 | 17.6380 | 1.13375 | 
 4 -> | 2011.98 | 0.11574 | 0.87944 | 0.07177 | 1.31999 | 1.53164 | 39.2336 | 
 5 -> | 1993.47 | 0.12204 | 0.92989 | 0.05799 | 4.22929 | 8.01514 | 32.2216 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.44 | 0.14260 | 0.87915 | 0.03632 | 0.87870 | 0.61323 | 25.6028 | 
 1 -> | 2011.20 | 0.08998 | 0.94567 | 0.09338 | 2.56706 | 6.45671 | 1.69059 | 
 2 -> | 1992.82 | 0.06742 | 0.97753 | 0.13483 | 14.2022 | 73.9775 | 0.00000 | 
 3 -> | 2010.31 | 0.20488 | 0.99024 | 0.20244 | 4.18049 | 15.3024 | 1.17681 | 
 4 -> | 2012.00 | 0.11728 | 0.87611 | 0.07148 | 1.28942 | 1.44633 | 38.6682 | 
 5 -> | 1993.66 | 0.12665 | 0.92916 | 0.06673 | 4.36396 | 8.42178 | 32.8617 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.31 | 0.15195 | 0.86864 | 0.03979 | 0.77510 | 0.48819 | 24.6699 | 
 1 -> | 2011.66 | 0.10992 | 0.95818 | 0.07407 | 2.72282 | 4.66667 | 2.40241 | 
 2 -> | 1992.82 | 0.06742 | 0.97753 | 0.13483 | 14.2022 | 73.9775 | 0.00000 | 
 3 -> | 2011.05 | 0.15157 | 0.97047 | 0.17323 | 4.32480 | 13.1476 | 1.45809 | 
 4 -> | 2012.00 | 0.11938 | 0.87726 | 0.07542 | 1.29354 | 1.42104 | 38.5161 | 
 5 -> | 1993.49 | 0.12534 | 0.92361 | 0.06872 | 4.28952 | 8.15669 | 32.9535 | 
