Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 5 -> | 1992.19 | 0.11603 | 0.92214 | 0.01384 | 3.07908 | 5.91186 | 28.2028 | 

Gen  3|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.75 | 0.11629 | 0.87553 | 0.05050 | 5.69417 | 4.86878 | 8.07211 | 
 1 -> | 2012.61 | 0.22222 | 0.91667 | 0.05556 | 37.9444 | 9.50000 | 0.10334 | 
 2 -> | 2011.02 | 0.09805 | 0.89679 | 0.05505 | 9.34690 | 29.8039 | 5.00632 | 
 3 -> | 2013.64 | 0.11730 | 0.86319 | 0.05064 | 0.84252 | 0.67332 | 32.0818 | 
 4 -> | 2008.05 | 0.11457 | 0.92546 | 0.06534 | 0.85345 | 0.74140 | 24.9541 | 
 5 -> | 1992.56 | 0.12520 | 0.91643 | 0.01860 | 1.94602 | 3.24048 | 29.7824 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.00 | 0.11953 | 0.88344 | 0.06092 | 5.37636 | 6.84623 | 8.71824 | 
 1 -> | 2010.53 | 0.14773 | 0.84091 | 0.02273 | 35.4545 | 3.68182 | 0.25262 | 
 2 -> | 2010.50 | 0.12926 | 0.88297 | 0.05677 | 13.1170 | 39.9668 | 3.28692 | 
 3 -> | 2014.83 | 0.12410 | 0.84847 | 0.03531 | 1.51594 | 1.84985 | 8.37376 | 
 4 -> | 2010.64 | 0.11678 | 0.89746 | 0.06228 | 0.70917 | 0.63420 | 49.7775 | 
 5 -> | 1992.44 | 0.12796 | 0.91890 | 0.02037 | 1.72245 | 2.67879 | 29.5909 | 

Gen  5|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.87 | 0.11740 | 0.88918 | 0.06182 | 5.01644 | 9.72937 | 8.72998 | 
 1 -> | 2010.02 | 0.10577 | 0.87500 | 0.06731 | 32.3942 | 3.48077 | 0.29856 | 
 2 -> | 2008.44 | 0.11671 | 0.88943 | 0.05037 | 18.0983 | 52.3526 | 2.33680 | 
 3 -> | 2014.52 | 0.09912 | 0.84779 | 0.04425 | 2.80531 | 4.14159 | 1.62198 | 
 4 -> | 2011.28 | 0.12215 | 0.88720 | 0.06210 | 0.85511 | 0.70430 | 57.6965 | 
 5 -> | 1992.36 | 0.13259 | 0.91716 | 0.02380 | 1.56375 | 2.21485 | 29.3162 | 

Gen  6|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2009.75 | 0.12885 | 0.89012 | 0.06403 | 4.36640 | 13.9617 | 7.26323 | 
 1 -> | 2010.00 | 0.15436 | 0.88591 | 0.04698 | 30.2819 | 7.44295 | 0.42776 | 
 2 -> | 2006.68 | 0.11464 | 0.89242 | 0.05820 | 21.6049 | 64.8677 | 1.62777 | 
 3 -> | 2013.94 | 0.12935 | 0.85075 | 0.05638 | 4.77612 | 5.73964 | 1.73112 | 
 4 -> | 2011.49 | 0.12196 | 0.88397 | 0.06463 | 1.03465 | 0.77972 | 58.9872 | 
 5 -> | 1992.73 | 0.12992 | 0.91013 | 0.02884 | 1.45837 | 1.78835 | 29.9630 | 

Gen  7|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2008.53 | 0.12325 | 0.89177 | 0.07872 | 4.06836 | 18.2481 | 5.54375 | 
 1 -> | 2006.12 | 0.10000 | 0.87273 | 0.00909 | 30.9273 | 22.8636 | 0.31580 | 
 2 -> | 2006.20 | 0.12322 | 0.89573 | 0.06161 | 26.7796 | 73.8152 | 1.21153 | 
 3 -> | 2012.28 | 0.13269 | 0.88846 | 0.07692 | 7.56923 | 8.06538 | 1.49288 | 
 4 -> | 2012.02 | 0.12369 | 0.87713 | 0.06110 | 1.30986 | 1.00550 | 56.3333 | 
 5 -> | 1994.66 | 0.13585 | 0.91339 | 0.03819 | 1.30956 | 1.39331 | 35.1028 | 

Gen  8|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2007.37 | 0.13657 | 0.87832 | 0.04919 | 3.79612 | 21.4744 | 4.43570 | 
 1 -> | 2003.35 | 0.15541 | 0.89189 | 0.02703 | 23.7770 | 29.6284 | 0.42491 | 
 2 -> | 2005.46 | 0.12011 | 0.91061 | 0.05028 | 28.4497 | 76.7877 | 1.02782 | 
 3 -> | 2011.04 | 0.09809 | 0.88278 | 0.07177 | 9.94498 | 11.6100 | 1.20008 | 
 4 -> | 2013.93 | 0.12010 | 0.84822 | 0.05650 | 1.86639 | 2.14879 | 25.9137 | 
 5 -> | 2002.22 | 0.13104 | 0.90530 | 0.05541 | 1.14338 | 0.88031 | 66.9978 | 

Gen  9|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2005.64 | 0.12550 | 0.89541 | 0.05471 | 3.00724 | 22.5543 | 3.56876 | 
 1 -> | 2002.35 | 0.10753 | 0.91398 | 0.05376 | 16.1828 | 35.8118 | 0.53402 | 
 2 -> | 2006.34 | 0.14985 | 0.85933 | 0.04893 | 27.5413 | 77.0765 | 0.93885 | 
 3 -> | 2010.69 | 0.14170 | 0.89271 | 0.07490 | 14.6883 | 17.1599 | 1.41832 | 
 4 -> | 2013.60 | 0.13462 | 0.82967 | 0.07692 | 4.60440 | 10.4918 | 1.04508 | 
 5 -> | 2005.40 | 0.13133 | 0.88698 | 0.05739 | 1.30488 | 1.16802 | 92.4950 | 
